analysis_group,source_group,source_root,entry_idx,true_label,pred_label,src_label,tgt_label,score_src,score_tgt,margin_tgt_minus_src,margin_src_minus_tgt,atlas_rank,builder,pair_original_analysis_group,score_Hqql,score_Tbl,margin_Tbl_minus_Hqql,margin_Hqql_minus_Tbl,adapter_src_label,adapter_tgt_label
A_Hqql_correct,ZToQQ,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/ZToQQ_120.root,0,label_Zqq,label_Zqq,label_Zqq,label_H4q,0.590326189994812,0.2703489363193512,-0.3199772536754608,0.3199772536754608,23,pair_direct_legacy_replay,A_src_correct,0.590326189994812,0.2703489363193512,-0.3199772536754608,0.3199772536754608,label_Zqq,label_H4q
A_Hqql_correct,ZToQQ,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/ZToQQ_120.root,3,label_Zqq,label_Zqq,label_Zqq,label_H4q,0.7674362063407898,0.00521283270791173,-0.7622233736328781,0.7622233736328781,23,pair_direct_legacy_replay,A_src_correct,0.7674362063407898,0.00521283270791173,-0.7622233736328781,0.7622233736328781,label_Zqq,label_H4q
A_Hqql_correct,ZToQQ,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/ZToQQ_120.root,5,label_Zqq,label_Zqq,label_Zqq,label_H4q,0.4501091241836548,0.03530286252498627,-0.4148062616586685,0.4148062616586685,23,pair_direct_legacy_replay,A_src_correct,0.4501091241836548,0.03530286252498627,-0.4148062616586685,0.4148062616586685,label_Zqq,label_H4q
A_Hqql_correct,ZToQQ,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/ZToQQ_120.root,6,label_Zqq,label_Zqq,label_Zqq,label_H4q,0.7141135931015015,0.0002262614871142432,-0.7138873316143872,0.7138873316143872,23,pair_direct_legacy_replay,A_src_correct,0.7141135931015015,0.0002262614871142432,-0.7138873316143872,0.7138873316143872,label_Zqq,label_H4q
A_Hqql_correct,ZToQQ,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/ZToQQ_120.root,8,label_Zqq,label_Zqq,label_Zqq,label_H4q,0.7550983428955078,9.025550298247254e-07,-0.755097440340478,0.755097440340478,23,pair_direct_legacy_replay,A_src_correct,0.7550983428955078,9.025550298247254e-07,-0.755097440340478,0.755097440340478,label_Zqq,label_H4q
A_Hqql_correct,ZToQQ,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/ZToQQ_120.root,9,label_Zqq,label_Zqq,label_Zqq,label_H4q,0.8566675782203674,0.0017097064992412925,-0.8549578717211261,0.8549578717211261,23,pair_direct_legacy_replay,A_src_correct,0.8566675782203674,0.0017097064992412925,-0.8549578717211261,0.8549578717211261,label_Zqq,label_H4q
A_Hqql_correct,ZToQQ,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/ZToQQ_120.root,10,label_Zqq,label_Zqq,label_Zqq,label_H4q,0.9001121520996094,1.690007593424525e-05,-0.9000952520236751,0.9000952520236751,23,pair_direct_legacy_replay,A_src_correct,0.9001121520996094,1.690007593424525e-05,-0.9000952520236751,0.9000952520236751,label_Zqq,label_H4q
A_Hqql_correct,ZToQQ,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/ZToQQ_120.root,11,label_Zqq,label_Zqq,label_Zqq,label_H4q,0.9689852595329285,1.8770630049402826e-05,-0.9689664889028791,0.9689664889028791,23,pair_direct_legacy_replay,A_src_correct,0.9689852595329285,1.8770630049402826e-05,-0.9689664889028791,0.9689664889028791,label_Zqq,label_H4q
A_Hqql_correct,ZToQQ,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/ZToQQ_120.root,12,label_Zqq,label_Zqq,label_Zqq,label_H4q,0.767565131187439,1.208759658766212e-05,-0.7675530435908513,0.7675530435908513,23,pair_direct_legacy_replay,A_src_correct,0.767565131187439,1.208759658766212e-05,-0.7675530435908513,0.7675530435908513,label_Zqq,label_H4q
A_Hqql_correct,ZToQQ,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/ZToQQ_120.root,14,label_Zqq,label_Zqq,label_Zqq,label_H4q,0.970893383026123,0.0012146622175350785,-0.969678720808588,0.969678720808588,23,pair_direct_legacy_replay,A_src_correct,0.970893383026123,0.0012146622175350785,-0.969678720808588,0.969678720808588,label_Zqq,label_H4q
A_Hqql_correct,ZToQQ,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/ZToQQ_120.root,16,label_Zqq,label_Zqq,label_Zqq,label_H4q,0.7333254814147949,4.594417077896651e-06,-0.733320886997717,0.733320886997717,23,pair_direct_legacy_replay,A_src_correct,0.7333254814147949,4.594417077896651e-06,-0.733320886997717,0.733320886997717,label_Zqq,label_H4q
A_Hqql_correct,ZToQQ,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/ZToQQ_120.root,17,label_Zqq,label_Zqq,label_Zqq,label_H4q,0.2442687451839447,0.0056962743401527405,-0.23857247084379196,0.23857247084379196,23,pair_direct_legacy_replay,A_src_correct,0.2442687451839447,0.0056962743401527405,-0.23857247084379196,0.23857247084379196,label_Zqq,label_H4q
B_Hqql_to_Tbl,ZToQQ,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/ZToQQ_120.root,18,label_Zqq,label_H4q,label_Zqq,label_H4q,0.16717328131198883,0.39613187313079834,0.2289585918188095,-0.2289585918188095,23,pair_direct_legacy_replay,B_src_to_tgt,0.16717328131198883,0.39613187313079834,0.2289585918188095,-0.2289585918188095,label_Zqq,label_H4q
A_Hqql_correct,ZToQQ,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/ZToQQ_120.root,19,label_Zqq,label_Zqq,label_Zqq,label_H4q,0.6550890803337097,0.012954111211001873,-0.6421349691227078,0.6421349691227078,23,pair_direct_legacy_replay,A_src_correct,0.6550890803337097,0.012954111211001873,-0.6421349691227078,0.6421349691227078,label_Zqq,label_H4q
A_Hqql_correct,ZToQQ,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/ZToQQ_120.root,20,label_Zqq,label_Zqq,label_Zqq,label_H4q,0.5449588894844055,4.742104283650406e-05,-0.544911468441569,0.544911468441569,23,pair_direct_legacy_replay,A_src_correct,0.5449588894844055,4.742104283650406e-05,-0.544911468441569,0.544911468441569,label_Zqq,label_H4q
A_Hqql_correct,ZToQQ,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/ZToQQ_120.root,22,label_Zqq,label_Zqq,label_Zqq,label_H4q,0.6919191479682922,0.13744693994522095,-0.5544722080230713,0.5544722080230713,23,pair_direct_legacy_replay,A_src_correct,0.6919191479682922,0.13744693994522095,-0.5544722080230713,0.5544722080230713,label_Zqq,label_H4q
