id,kind,name,label,W_tgt_minus_src,bias_tgt_minus_src,src_label,tgt_label,kind2,top_group,diagnosis,B_write,B_AxGrad,role,group,activation,grad
objective:label_Tbqq-label_Hbb,objective,label_Tbqq-label_Hbb,J=label_Tbqq-label_Hbb,,,,,,,,,,,,,
classifier:mod.fc,classifier,mod.fc,classifier head,,,,,,,,,,,,,
classifier_dim:fc_dim_8,classifier_dim,fc_dim_8,fc_dim_8,-1.5495110750198364,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_34,classifier_dim,fc_dim_34,fc_dim_34,-1.1702537536621094,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_3,classifier_dim,fc_dim_3,fc_dim_3,-1.0628432035446167,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_79,classifier_dim,fc_dim_79,fc_dim_79,-0.8469746112823486,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_2,classifier_dim,fc_dim_2,fc_dim_2,0.8434600234031677,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_66,classifier_dim,fc_dim_66,fc_dim_66,-0.5773711204528809,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_121,classifier_dim,fc_dim_121,fc_dim_121,-0.46407410502433777,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_57,classifier_dim,fc_dim_57,fc_dim_57,-0.37571829557418823,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_123,classifier_dim,fc_dim_123,fc_dim_123,0.34546881914138794,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_124,classifier_dim,fc_dim_124,fc_dim_124,-0.3344714641571045,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_76,classifier_dim,fc_dim_76,fc_dim_76,0.3229798674583435,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_45,classifier_dim,fc_dim_45,fc_dim_45,0.2798396348953247,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_23,classifier_dim,fc_dim_23,fc_dim_23,0.2783288061618805,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_54,classifier_dim,fc_dim_54,fc_dim_54,0.14485932886600494,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_103,classifier_dim,fc_dim_103,fc_dim_103,0.13334906101226807,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_96,classifier_dim,fc_dim_96,fc_dim_96,0.10721402615308762,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_18,classifier_dim,fc_dim_18,fc_dim_18,0.08932342380285263,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_58,classifier_dim,fc_dim_58,fc_dim_58,0.06245134770870209,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_82,classifier_dim,fc_dim_82,fc_dim_82,0.060978055000305176,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_6,classifier_dim,fc_dim_6,fc_dim_6,-0.046887755393981934,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_10,classifier_dim,fc_dim_10,fc_dim_10,-0.04250258207321167,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_110,classifier_dim,fc_dim_110,fc_dim_110,-0.018721478059887886,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_80,classifier_dim,fc_dim_80,fc_dim_80,-0.009877517819404602,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
classifier_dim:fc_dim_91,classifier_dim,fc_dim_91,fc_dim_91,-0.009067505598068237,-0.3884153664112091,label_Hbb,label_Tbqq,,,,,,,,,
residual_particle:mod.blocks.7,residual_particle,mod.blocks.7,mod.blocks.7,,,,,particle,B_Hqql_to_Tbl,,,,,,,
residual_cls:mod.cls_blocks.0,residual_cls,mod.cls_blocks.0,mod.cls_blocks.0,,,,,cls,B_Hqql_to_Tbl,,,,,,,
residual_particle:mod.blocks.0,residual_particle,mod.blocks.0,mod.blocks.0,,,,,particle,B_Hqql_to_Tbl,,,,,,,
residual_cls:mod.cls_blocks.1,residual_cls,mod.cls_blocks.1,mod.cls_blocks.1,,,,,cls,B_Hqql_to_Tbl,,,,,,,
residual_particle:mod.blocks.1,residual_particle,mod.blocks.1,mod.blocks.1,,,,,particle,B_Hqql_to_Tbl,,,,,,,
residual_particle:mod.blocks.6,residual_particle,mod.blocks.6,mod.blocks.6,,,,,particle,C_Tbl_correct,,,,,,,
residual_particle:mod.blocks.3,residual_particle,mod.blocks.3,mod.blocks.3,,,,,particle,D_Tbl_to_Hqql,,,,,,,
residual_particle:mod.blocks.2,residual_particle,mod.blocks.2,mod.blocks.2,,,,,particle,B_Hqql_to_Tbl,,,,,,,
residual_particle:mod.blocks.4,residual_particle,mod.blocks.4,mod.blocks.4,,,,,particle,A_Hqql_correct,,,,,,,
residual_particle:mod.blocks.5,residual_particle,mod.blocks.5,mod.blocks.5,,,,,particle,D_Tbl_to_Hqql,,,,,,,
attention_pair:mod.cls_blocks.0.attn.h4|neutral_hadron<-neutral_hadron,attention_pair,mod.cls_blocks.0.attn.h4|neutral_hadron<-neutral_hadron,mod.cls_blocks.0.attn.h4 neutral_hadron<-neutral_hadron,,,,,,,B_Tbl_resist_or_protective_read_write,-0.03864689221656,-0.03864689221656,,,,
residual_block:mod.cls_blocks.0,residual_block,mod.cls_blocks.0,mod.cls_blocks.0,,,,,,,,,,,,,
attention_pair:mod.cls_blocks.0.attn.h2|charged_hadron<-muon,attention_pair,mod.cls_blocks.0.attn.h2|charged_hadron<-muon,mod.cls_blocks.0.attn.h2 charged_hadron<-muon,,,,,,,B_Tbl_resist_or_protective_read_write,-0.029309771955013275,-0.029309771955013275,,,,
attention_pair:mod.cls_blocks.0.attn.h7|charged_hadron<-muon,attention_pair,mod.cls_blocks.0.attn.h7|charged_hadron<-muon,mod.cls_blocks.0.attn.h7 charged_hadron<-muon,,,,,,,B_Tbl_push_read_write,0.020822271704673767,0.020822271704673767,,,,
attention_pair:mod.cls_blocks.0.attn.h0|charged_hadron<-CLS,attention_pair,mod.cls_blocks.0.attn.h0|charged_hadron<-CLS,mod.cls_blocks.0.attn.h0 charged_hadron<-CLS,,,,,,,B_Tbl_push_read_write,0.029608486220240593,0.029608486220240593,,,,
attention_pair:mod.cls_blocks.0.attn.h0|CLS<-CLS,attention_pair,mod.cls_blocks.0.attn.h0|CLS<-CLS,mod.cls_blocks.0.attn.h0 CLS<-CLS,,,,,,,B_Tbl_push_read_write,0.025153662776574492,0.025153662776574492,,,,
attention_pair:mod.cls_blocks.0.attn.h4|charged_hadron<-CLS,attention_pair,mod.cls_blocks.0.attn.h4|charged_hadron<-CLS,mod.cls_blocks.0.attn.h4 charged_hadron<-CLS,,,,,,,B_Tbl_resist_or_protective_read_write,-0.06194854403535525,-0.06194854403535525,,,,
attention_pair:mod.cls_blocks.0.attn.h4|CLS<-CLS,attention_pair,mod.cls_blocks.0.attn.h4|CLS<-CLS,mod.cls_blocks.0.attn.h4 CLS<-CLS,,,,,,,B_Tbl_resist_or_protective_read_write,-0.045855081058107316,-0.045855081058107316,,,,
attention_pair:mod.cls_blocks.0.attn.h6|charged_hadron<-CLS,attention_pair,mod.cls_blocks.0.attn.h6|charged_hadron<-CLS,mod.cls_blocks.0.attn.h6 charged_hadron<-CLS,,,,,,,B_Tbl_resist_or_protective_read_write,-0.02320886046315233,-0.02320886046315233,,,,
