source,target,kind,weight,formula,src_label,tgt_label,dim,objective,group,mean_abs,B_flip,action,rules,score,tensor
classifier:mod.fc,objective:label_Hcc-label_Hgg,classifier_to_objective,1.0,logits=fc(z),label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_57,classifier:mod.fc,linear_direction,1.29355788230896,,label_Hgg,label_Hcc,57,,,,,,,,
classifier_dim:fc_dim_76,classifier:mod.fc,linear_direction,0.9854800701141357,,label_Hgg,label_Hcc,76,,,,,,,,
classifier_dim:fc_dim_103,classifier:mod.fc,linear_direction,-0.9828547835350037,,label_Hgg,label_Hcc,103,,,,,,,,
classifier_dim:fc_dim_3,classifier:mod.fc,linear_direction,0.7441707849502563,,label_Hgg,label_Hcc,3,,,,,,,,
classifier_dim:fc_dim_45,classifier:mod.fc,linear_direction,0.6573590040206909,,label_Hgg,label_Hcc,45,,,,,,,,
classifier_dim:fc_dim_66,classifier:mod.fc,linear_direction,-0.44713836908340454,,label_Hgg,label_Hcc,66,,,,,,,,
classifier_dim:fc_dim_121,classifier:mod.fc,linear_direction,-0.41259264945983887,,label_Hgg,label_Hcc,121,,,,,,,,
classifier_dim:fc_dim_8,classifier:mod.fc,linear_direction,-0.4096020460128784,,label_Hgg,label_Hcc,8,,,,,,,,
classifier_dim:fc_dim_2,classifier:mod.fc,linear_direction,-0.3780931830406189,,label_Hgg,label_Hcc,2,,,,,,,,
classifier_dim:fc_dim_82,classifier:mod.fc,linear_direction,-0.37181636691093445,,label_Hgg,label_Hcc,82,,,,,,,,
classifier_dim:fc_dim_123,classifier:mod.fc,linear_direction,-0.2566935420036316,,label_Hgg,label_Hcc,123,,,,,,,,
classifier_dim:fc_dim_10,classifier:mod.fc,linear_direction,-0.2027955949306488,,label_Hgg,label_Hcc,10,,,,,,,,
classifier_dim:fc_dim_23,classifier:mod.fc,linear_direction,-0.14161914587020874,,label_Hgg,label_Hcc,23,,,,,,,,
classifier_dim:fc_dim_79,classifier:mod.fc,linear_direction,0.13418063521385193,,label_Hgg,label_Hcc,79,,,,,,,,
classifier_dim:fc_dim_18,classifier:mod.fc,linear_direction,0.13185450434684753,,label_Hgg,label_Hcc,18,,,,,,,,
classifier_dim:fc_dim_58,classifier:mod.fc,linear_direction,0.08475178480148315,,label_Hgg,label_Hcc,58,,,,,,,,
classifier_dim:fc_dim_124,classifier:mod.fc,linear_direction,0.059460438787937164,,label_Hgg,label_Hcc,124,,,,,,,,
classifier_dim:fc_dim_34,classifier:mod.fc,linear_direction,-0.04685962200164795,,label_Hgg,label_Hcc,34,,,,,,,,
classifier_dim:fc_dim_54,classifier:mod.fc,linear_direction,0.045891694724559784,,label_Hgg,label_Hcc,54,,,,,,,,
classifier_dim:fc_dim_6,classifier:mod.fc,linear_direction,0.04211519658565521,,label_Hgg,label_Hcc,6,,,,,,,,
classifier_dim:fc_dim_96,classifier:mod.fc,linear_direction,-0.0284720528870821,,label_Hgg,label_Hcc,96,,,,,,,,
classifier_dim:fc_dim_80,classifier:mod.fc,linear_direction,-0.00763191282749176,,label_Hgg,label_Hcc,80,,,,,,,,
classifier_dim:fc_dim_110,classifier:mod.fc,linear_direction,0.0027857068926095963,,label_Hgg,label_Hcc,110,,,,,,,,
classifier_dim:fc_dim_91,classifier:mod.fc,linear_direction,-0.0022498518228530884,,label_Hgg,label_Hcc,91,,,,,,,,
residual_cls:mod.cls_blocks.0,classifier:mod.fc,residual_to_classifier,0.39725717063993216,,,,,signed_hqql_tbl,C_Tbl_correct,0.39725717063993216,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.3647438397165388,,,,,signed_hqql_tbl,C_Tbl_correct,0.3647438397165388,,,,,
residual_particle:mod.blocks.0,classifier:mod.fc,residual_to_classifier,-0.08323979820124805,,,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.8534412663429976,,,,,
residual_particle:mod.blocks.0,classifier:mod.fc,residual_to_classifier,-0.08323980669956654,,,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.8534411648288369,,,,,
residual_particle:mod.blocks.0,classifier:mod.fc,residual_to_classifier,-0.09937616460956633,,,,,signed_hqql_tbl,C_Tbl_correct,0.7338614892214537,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.21389682032167912,,,,,signed_hqql_tbl,A_Hqql_correct,0.21389682032167912,,,,,
residual_particle:mod.blocks.7,classifier:mod.fc,residual_to_classifier,0.18549849023111165,,,,,signed_hqql_tbl,A_Hqql_correct,0.3046959023922682,,,,,
residual_particle:mod.blocks.7,classifier:mod.fc,residual_to_classifier,0.1688065892085433,,,,,signed_hqql_tbl,C_Tbl_correct,0.3539662202820182,,,,,
residual_particle:mod.blocks.0,classifier:mod.fc,residual_to_classifier,-0.07320300897117704,,,,,signed_hqql_tbl,A_Hqql_correct,0.7161168400198221,,,,,
residual_particle:mod.blocks.7,classifier:mod.fc,residual_to_classifier,0.14442710392177105,,,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.3266168888658285,,,,,
residual_particle:mod.blocks.0,classifier:mod.fc,residual_to_classifier,-0.03853719698963687,,,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.7319458834826946,,,,,
residual_particle:mod.blocks.1,classifier:mod.fc,residual_to_classifier,-0.08486389403697103,,,,,signed_hqql_tbl,C_Tbl_correct,0.4297949206084013,,,,,
residual_particle:mod.blocks.1,classifier:mod.fc,residual_to_classifier,-0.0809194315224886,,,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.4183936482295394,,,,,
residual_particle:mod.blocks.1,classifier:mod.fc,residual_to_classifier,-0.08091942395549268,,,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.4183936072513461,,,,,
residual_particle:mod.blocks.1,classifier:mod.fc,residual_to_classifier,-0.06722474144771695,,,,,signed_hqql_tbl,A_Hqql_correct,0.39652459789067507,,,,,
residual_particle:mod.blocks.3,classifier:mod.fc,residual_to_classifier,-0.08852407056838274,,,,,signed_hqql_tbl,C_Tbl_correct,0.2817852087318897,,,,,
residual_cls:mod.cls_blocks.0,classifier:mod.fc,residual_to_classifier,0.1252539185807109,,,,,signed_hqql_tbl,A_Hqql_correct,0.12962081655859947,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.12412747996859252,,,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.1266546999104321,,,,,
residual_particle:mod.blocks.2,classifier:mod.fc,residual_to_classifier,-0.0796163392951712,,,,,signed_hqql_tbl,C_Tbl_correct,0.2987655457109213,,,,,
residual_particle:mod.blocks.2,classifier:mod.fc,residual_to_classifier,-0.07167751439556014,,,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.29964021127671003,,,,,
residual_particle:mod.blocks.2,classifier:mod.fc,residual_to_classifier,-0.07167751430824865,,,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.29964017029851675,,,,,
