analysis_group,source_group,source_root,entry_idx,true_label,pred_label,src_label,tgt_label,score_src,score_tgt,margin_tgt_minus_src,margin_src_minus_tgt,atlas_rank,builder
A_src_correct,HToCC,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToCC_120.root,0,label_Hcc,label_Hcc,label_Hcc,label_H4q,0.9720051884651184,2.709719592530746e-05,-0.9719780912691931,0.9719780912691931,9,pair_direct_legacy_replay
A_src_correct,HToCC,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToCC_120.root,1,label_Hcc,label_Hcc,label_Hcc,label_H4q,0.9933212399482727,0.0003417886036913842,-0.9929794513445813,0.9929794513445813,9,pair_direct_legacy_replay
A_src_correct,HToCC,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToCC_120.root,2,label_Hcc,label_Hcc,label_Hcc,label_H4q,0.9979215264320374,1.2817639799322933e-05,-0.997908708792238,0.997908708792238,9,pair_direct_legacy_replay
A_src_correct,HToCC,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToCC_120.root,4,label_Hcc,label_Hcc,label_Hcc,label_H4q,0.44434085488319397,0.031391605734825134,-0.41294924914836884,0.41294924914836884,9,pair_direct_legacy_replay
A_src_correct,HToCC,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToCC_120.root,5,label_Hcc,label_Hcc,label_Hcc,label_H4q,0.7880673408508301,0.0007803358021192253,-0.7872870050487109,0.7872870050487109,9,pair_direct_legacy_replay
A_src_correct,HToCC,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToCC_120.root,6,label_Hcc,label_Hcc,label_Hcc,label_H4q,0.9777000546455383,0.0012757383519783616,-0.97642431629356,0.97642431629356,9,pair_direct_legacy_replay
A_src_correct,HToCC,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToCC_120.root,7,label_Hcc,label_Hcc,label_Hcc,label_H4q,0.5768959522247314,0.0071896337904036045,-0.5697063184343278,0.5697063184343278,9,pair_direct_legacy_replay
A_src_correct,HToCC,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToCC_120.root,8,label_Hcc,label_Hcc,label_Hcc,label_H4q,0.9852334856987,2.503784344298765e-06,-0.9852309819143557,0.9852309819143557,9,pair_direct_legacy_replay
B_src_to_tgt,HToCC,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToCC_120.root,9,label_Hcc,label_H4q,label_Hcc,label_H4q,0.16611136496067047,0.43542715907096863,0.26931579411029816,-0.26931579411029816,9,pair_direct_legacy_replay
A_src_correct,HToCC,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToCC_120.root,10,label_Hcc,label_Hcc,label_Hcc,label_H4q,0.988732099533081,3.4845790651161224e-05,-0.9886972537424299,0.9886972537424299,9,pair_direct_legacy_replay
