id,kind,name,label,W_tgt_minus_src,bias_tgt_minus_src,src_label,tgt_label,kind2,top_group,diagnosis,B_write,B_AxGrad,role,group,activation,grad
objective:label_Zqq-label_Hcc,objective,label_Zqq-label_Hcc,J=label_Zqq-label_Hcc,,,,,,,,,,,,,
classifier:mod.fc,classifier,mod.fc,classifier head,,,,,,,,,,,,,
classifier_dim:fc_dim_79,classifier_dim,fc_dim_79,fc_dim_79,-1.0129703283309937,-0.025581881403923035,label_Hcc,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_10,classifier_dim,fc_dim_10,fc_dim_10,0.9937915802001953,-0.025581881403923035,label_Hcc,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_8,classifier_dim,fc_dim_8,fc_dim_8,0.9532447457313538,-0.025581881403923035,label_Hcc,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_2,classifier_dim,fc_dim_2,fc_dim_2,0.8504862785339355,-0.025581881403923035,label_Hcc,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_66,classifier_dim,fc_dim_66,fc_dim_66,-0.7084987163543701,-0.025581881403923035,label_Hcc,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_121,classifier_dim,fc_dim_121,fc_dim_121,-0.7050638198852539,-0.025581881403923035,label_Hcc,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_45,classifier_dim,fc_dim_45,fc_dim_45,-0.6071857810020447,-0.025581881403923035,label_Hcc,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_18,classifier_dim,fc_dim_18,fc_dim_18,-0.5055798292160034,-0.025581881403923035,label_Hcc,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_76,classifier_dim,fc_dim_76,fc_dim_76,-0.4995580315589905,-0.025581881403923035,label_Hcc,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_3,classifier_dim,fc_dim_3,fc_dim_3,-0.39634543657302856,-0.025581881403923035,label_Hcc,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_57,classifier_dim,fc_dim_57,fc_dim_57,-0.3537442982196808,-0.025581881403923035,label_Hcc,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_23,classifier_dim,fc_dim_23,fc_dim_23,0.3311540186405182,-0.025581881403923035,label_Hcc,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_82,classifier_dim,fc_dim_82,fc_dim_82,-0.3028479218482971,-0.025581881403923035,label_Hcc,label_Zqq,,,,,,,,,
