analysis_group,source_group,source_root,entry_idx,true_label,pred_label,src_label,tgt_label,score_src,score_tgt,margin_tgt_minus_src,margin_src_minus_tgt,atlas_rank,builder,pair_original_analysis_group,score_Hqql,score_Tbl,margin_Tbl_minus_Hqql,margin_Hqql_minus_Tbl,adapter_src_label,adapter_tgt_label
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,0,label_Hgg,label_Hgg,label_Hgg,label_Zqq,0.8480517864227295,0.00019037358288187534,-0.8478614128398476,0.8478614128398476,24,pair_direct_legacy_replay,A_src_correct,0.8480517864227295,0.00019037358288187534,-0.8478614128398476,0.8478614128398476,label_Hgg,label_Zqq
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,1,label_Hgg,label_Hgg,label_Hgg,label_Zqq,0.659845232963562,0.0007211444899439812,-0.659124088473618,0.659124088473618,24,pair_direct_legacy_replay,A_src_correct,0.659845232963562,0.0007211444899439812,-0.659124088473618,0.659124088473618,label_Hgg,label_Zqq
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,2,label_Hgg,label_Hgg,label_Hgg,label_Zqq,0.890439510345459,0.00041262691956944764,-0.8900268834258895,0.8900268834258895,24,pair_direct_legacy_replay,A_src_correct,0.890439510345459,0.00041262691956944764,-0.8900268834258895,0.8900268834258895,label_Hgg,label_Zqq
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,3,label_Hgg,label_Hgg,label_Hgg,label_Zqq,0.6316474676132202,0.07381603121757507,-0.5578314363956451,0.5578314363956451,24,pair_direct_legacy_replay,A_src_correct,0.6316474676132202,0.07381603121757507,-0.5578314363956451,0.5578314363956451,label_Hgg,label_Zqq
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,4,label_Hgg,label_Hgg,label_Hgg,label_Zqq,0.8188755512237549,0.0015830774791538715,-0.817292473744601,0.817292473744601,24,pair_direct_legacy_replay,A_src_correct,0.8188755512237549,0.0015830774791538715,-0.817292473744601,0.817292473744601,label_Hgg,label_Zqq
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,5,label_Hgg,label_Hgg,label_Hgg,label_Zqq,0.9802529811859131,0.000127400693600066,-0.980125580492313,0.980125580492313,24,pair_direct_legacy_replay,A_src_correct,0.9802529811859131,0.000127400693600066,-0.980125580492313,0.980125580492313,label_Hgg,label_Zqq
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,7,label_Hgg,label_Hgg,label_Hgg,label_Zqq,0.7792337536811829,0.00032002583611756563,-0.7789137278450653,0.7789137278450653,24,pair_direct_legacy_replay,A_src_correct,0.7792337536811829,0.00032002583611756563,-0.7789137278450653,0.7789137278450653,label_Hgg,label_Zqq
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,9,label_Hgg,label_Hgg,label_Hgg,label_Zqq,0.5620830655097961,0.12777000665664673,-0.4343130588531494,0.4343130588531494,24,pair_direct_legacy_replay,A_src_correct,0.5620830655097961,0.12777000665664673,-0.4343130588531494,0.4343130588531494,label_Hgg,label_Zqq
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,10,label_Hgg,label_Hgg,label_Hgg,label_Zqq,0.33997422456741333,0.02049960382282734,-0.319474620744586,0.319474620744586,24,pair_direct_legacy_replay,A_src_correct,0.33997422456741333,0.02049960382282734,-0.319474620744586,0.319474620744586,label_Hgg,label_Zqq
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,13,label_Hgg,label_Hgg,label_Hgg,label_Zqq,0.8757035136222839,0.0006555054569616914,-0.8750480081653222,0.8750480081653222,24,pair_direct_legacy_replay,A_src_correct,0.8757035136222839,0.0006555054569616914,-0.8750480081653222,0.8750480081653222,label_Hgg,label_Zqq
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,14,label_Hgg,label_Hgg,label_Hgg,label_Zqq,0.3735963702201843,0.046434905380010605,-0.3271614648401737,0.3271614648401737,24,pair_direct_legacy_replay,A_src_correct,0.3735963702201843,0.046434905380010605,-0.3271614648401737,0.3271614648401737,label_Hgg,label_Zqq
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,15,label_Hgg,label_Hgg,label_Hgg,label_Zqq,0.8462412357330322,0.0001875195448519662,-0.8460537161881803,0.8460537161881803,24,pair_direct_legacy_replay,A_src_correct,0.8462412357330322,0.0001875195448519662,-0.8460537161881803,0.8460537161881803,label_Hgg,label_Zqq
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,18,label_Hgg,label_Hgg,label_Hgg,label_Zqq,0.863422155380249,0.0009966908255591989,-0.8624254645546898,0.8624254645546898,24,pair_direct_legacy_replay,A_src_correct,0.863422155380249,0.0009966908255591989,-0.8624254645546898,0.8624254645546898,label_Hgg,label_Zqq
