analysis_group,source_group,source_root,entry_idx,true_label,pred_label,src_label,tgt_label,score_src,score_tgt,margin_tgt_minus_src,margin_src_minus_tgt,atlas_rank,builder
A_src_correct,HToWW4Q,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW4Q_120.root,1,label_H4q,label_H4q,label_H4q,label_Hcc,0.7335569858551025,0.017405079677700996,-0.7161519061774015,0.7161519061774015,16,pair_direct_legacy_replay
A_src_correct,HToWW4Q,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW4Q_120.root,2,label_H4q,label_H4q,label_H4q,label_Hcc,0.9800390601158142,0.00820334441959858,-0.9718357156962156,0.9718357156962156,16,pair_direct_legacy_replay
A_src_correct,HToWW4Q,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW4Q_120.root,3,label_H4q,label_H4q,label_H4q,label_Hcc,0.9472002387046814,0.018445171415805817,-0.9287550672888756,0.9287550672888756,16,pair_direct_legacy_replay
A_src_correct,HToWW4Q,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW4Q_120.root,4,label_H4q,label_H4q,label_H4q,label_Hcc,0.9709956049919128,0.021846681833267212,-0.9491489231586456,0.9491489231586456,16,pair_direct_legacy_replay
A_src_correct,HToWW4Q,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW4Q_120.root,5,label_H4q,label_H4q,label_H4q,label_Hcc,0.9901235699653625,0.0001922196097439155,-0.9899313503556186,0.9899313503556186,16,pair_direct_legacy_replay
A_src_correct,HToWW4Q,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW4Q_120.root,6,label_H4q,label_H4q,label_H4q,label_Hcc,0.6551111340522766,0.005319913849234581,-0.649791220203042,0.649791220203042,16,pair_direct_legacy_replay
A_src_correct,HToWW4Q,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW4Q_120.root,7,label_H4q,label_H4q,label_H4q,label_Hcc,0.9052528738975525,0.06804272532463074,-0.8372101485729218,0.8372101485729218,16,pair_direct_legacy_replay
A_src_correct,HToWW4Q,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW4Q_120.root,9,label_H4q,label_H4q,label_H4q,label_Hcc,0.9954698085784912,0.0037636645138263702,-0.9917061440646648,0.9917061440646648,16,pair_direct_legacy_replay
A_src_correct,HToWW4Q,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW4Q_120.root,10,label_H4q,label_H4q,label_H4q,label_Hcc,0.9497745037078857,0.00768158957362175,-0.942092914134264,0.942092914134264,16,pair_direct_legacy_replay
A_src_correct,HToWW4Q,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW4Q_120.root,11,label_H4q,label_H4q,label_H4q,label_Hcc,0.9983874559402466,0.0008920910186134279,-0.9974953649216332,0.9974953649216332,16,pair_direct_legacy_replay
