analysis_group,source_group,source_root,entry_idx,true_label,pred_label,src_label,tgt_label,score_src,score_tgt,margin_tgt_minus_src,margin_src_minus_tgt,atlas_rank,builder
A_src_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,2,label_Hbb,label_Hbb,label_Hbb,label_Zqq,0.7547245621681213,0.002196691930294037,-0.7525278702378273,0.7525278702378273,13,pair_direct_legacy_replay
A_src_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,3,label_Hbb,label_Hbb,label_Hbb,label_Zqq,0.9901276230812073,0.0009686247794888914,-0.9891589983017184,0.9891589983017184,13,pair_direct_legacy_replay
A_src_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,5,label_Hbb,label_Hbb,label_Hbb,label_Zqq,0.9160913228988647,0.0019305279711261392,-0.9141607949277386,0.9141607949277386,13,pair_direct_legacy_replay
A_src_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,6,label_Hbb,label_Hbb,label_Hbb,label_Zqq,0.996461808681488,0.001713015022687614,-0.9947487936588004,0.9947487936588004,13,pair_direct_legacy_replay
A_src_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,8,label_Hbb,label_Hbb,label_Hbb,label_Zqq,0.4155718684196472,0.0017381234792992473,-0.41383374494034797,0.41383374494034797,13,pair_direct_legacy_replay
A_src_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,9,label_Hbb,label_Hbb,label_Hbb,label_Zqq,0.6550185084342957,0.31618309020996094,-0.3388354182243347,0.3388354182243347,13,pair_direct_legacy_replay
B_src_to_tgt,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,11,label_Hbb,label_Zqq,label_Hbb,label_Zqq,0.029837358742952347,0.4653142988681793,0.435476940125227,-0.435476940125227,13,pair_direct_legacy_replay
A_src_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,12,label_Hbb,label_Hbb,label_Hbb,label_Zqq,0.9434979557991028,0.0014091223711147904,-0.942088833427988,0.942088833427988,13,pair_direct_legacy_replay
A_src_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,13,label_Hbb,label_Hbb,label_Hbb,label_Zqq,0.32438769936561584,0.0127623425796628,-0.31162535678595304,0.31162535678595304,13,pair_direct_legacy_replay
A_src_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,14,label_Hbb,label_Hbb,label_Hbb,label_Zqq,0.9537875056266785,0.0009523581829853356,-0.9528351474436931,0.9528351474436931,13,pair_direct_legacy_replay
A_src_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,16,label_Hbb,label_Hbb,label_Hbb,label_Zqq,0.992238461971283,0.003915128763765097,-0.9883233332075179,0.9883233332075179,13,pair_direct_legacy_replay
A_src_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,17,label_Hbb,label_Hbb,label_Hbb,label_Zqq,0.9315446615219116,0.0007967041456140578,-0.9307479573762976,0.9307479573762976,13,pair_direct_legacy_replay
A_src_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,18,label_Hbb,label_Hbb,label_Hbb,label_Zqq,0.7281606197357178,0.0013004252687096596,-0.7268601944670081,0.7268601944670081,13,pair_direct_legacy_replay
A_src_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,19,label_Hbb,label_Hbb,label_Hbb,label_Zqq,0.9772062301635742,0.0076075466349720955,-0.9695986835286021,0.9695986835286021,13,pair_direct_legacy_replay
A_src_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,21,label_Hbb,label_Hbb,label_Hbb,label_Zqq,0.9773876070976257,0.01592329330742359,-0.9614643137902021,0.9614643137902021,13,pair_direct_legacy_replay
A_src_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,22,label_Hbb,label_Hbb,label_Hbb,label_Zqq,0.6496198773384094,0.002541812602430582,-0.6470780647359788,0.6470780647359788,13,pair_direct_legacy_replay
A_src_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,23,label_Hbb,label_Hbb,label_Hbb,label_Zqq,0.9199157953262329,0.000778688641730696,-0.9191371066845022,0.9191371066845022,13,pair_direct_legacy_replay
