objective,head_id,pair_role,B_mean_A,B_write_dot_grad,B_abs_write_dot_grad,A_write_dot_grad,C_write_dot_grad,D_write_dot_grad,B_minus_A_write,B_minus_C_write,B_value_norm,B_context_grad_norm,support_score
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-CLS,0.08488602563738823,1.4208711683750153,1.4208711683750153,-1.205852448940277,0.0,0.0,2.6267236173152924,1.4208711683750153,152.1468505859375,0.11393655464053154,3.0894507691264153
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-CLS,0.0871142353862524,0.9999879896640778,0.9999879896640778,-0.5290187092032284,0.0,0.0,1.5290066988673061,0.9999879896640778,152.1468505859375,0.08528738748282194,2.0144883365137503
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,0.07114683836698532,0.7484546899795532,0.7484546899795532,-0.4922245774756778,0.0,0.0,1.240679267455231,0.7484546899795532,152.1468505859375,0.0799446851015091,1.555907996202057
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,photon<-CLS,0.0709828082472086,0.4620637595653534,0.4620637595653534,-0.42280231416225433,0.0,0.0,0.8848660737276077,0.4620637595653534,102.39976501464844,0.0678665041923523,1.0200127363204956
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,0.10753805190324783,0.4097549319267273,0.4097549319267273,-0.21270803237954775,0.0,0.0,0.622462964306275,0.4097549319267273,152.1468505859375,0.03333175554871559,0.8234251470615466
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-CLS,0.07196978200227022,0.3567325212061405,0.3567325212061405,-0.25253914430504665,0.0,0.0,0.6092716655111872,0.3567325212061405,102.39976501464844,0.05842952523380518,0.7505514842632692
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,charged_hadron<-CLS,0.06276064366102219,0.2722553312778473,0.2722553312778473,-0.23638870219954036,0.0,0.0,0.5086440334773876,0.2722553312778473,102.39976501464844,0.055083371698856354,0.5946411808360029
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-CLS,0.08315286785364151,0.230547234416008,0.230547234416008,-0.19824865212043127,0.0,0.0,0.4287958865364393,0.230547234416008,102.39976501464844,0.042901720851659775,0.5025819862882297
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.04451490938663483,0.18356060981750488,0.2079419195652008,0.0,0.0,0.0,0.18356060981750488,0.18356060981750488,15.509292221069336,0.014569060504436493,0.3273263946175575
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.04334487691521645,0.1634866027161479,0.1891677349805832,0.0002282520648665153,0.11504598188659419,-0.22208428042275566,0.1632583506512814,0.04844062082955371,14.554883289337159,0.014569061435759067,0.29240771178693437
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h6,neutral_hadron<-neutral_hadron,0.04209461957216263,0.08302970454096795,0.09780597388744354,0.0,0.0,0.0,0.08302970454096795,0.08302970454096795,11.175161170959473,0.012858487665653229,0.1489960502833128
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,photon<-CLS,0.04224119707942009,0.06251551955938339,0.06251551955938339,-0.05789288133382797,0.0,0.0,0.12040840089321136,0.06251551955938339,64.16429901123047,0.03509315848350525,0.13834859989583492
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,photon<-electron,0.03265126422047615,-0.07866202294826508,0.07866202294826508,0.0,0.0,0.0,-0.07866202294826508,-0.07866202294826508,32.127933502197266,0.09211409837007523,0.13765854015946388
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,photon<-CLS,0.026792642660439014,0.0597226545214653,0.0597226545214653,-0.05376921780407429,0.0,0.0,0.11349187232553959,0.0597226545214653,66.55604553222656,0.04674343019723892,0.13139925431460142
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-neutral_hadron,0.03633584454655647,0.07188831996172666,0.08692679069936275,-0.00026592383017906774,0.0578340972247331,-0.07345636444432395,0.07215424379190573,0.014054222736993562,10.228230190277099,0.012858487106859684,0.1296971395325202
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,CLS<-CLS,0.04232607362791896,0.03904869197867811,0.03904869197867811,-0.023045782072586007,0.0,0.0,0.062094474051264115,0.03904869197867811,64.16429901123047,0.03105489956215024,0.07985810199897969
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-neutral_hadron,0.030010960676840375,0.041422165890357326,0.06842018029253398,0.0008567227852634258,0.04892167975337526,-0.09331766960646123,0.0405654431050939,-0.007499513863017934,8.045337268284388,0.01594169895563807,0.07880993251603777
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,photon<-electron,0.14774785935878754,0.044947486370801926,0.044947486370801926,0.00266758119687438,0.0031090770789887756,0.004689777153544128,0.042279905173927546,0.04183840929181315,40.8757209777832,0.0367279015481472,0.07732431055046618
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,CLS<-CLS,0.026283104438334703,0.03901183046400547,0.03901183046400547,-0.018057587472867453,0.0,0.0,0.057069417936872924,0.03901183046400547,66.55604553222656,0.03627671906724572,0.0772994970484433
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,CLS<-neutral_hadron,0.03044188166303294,0.03859585745792304,0.07724541037210396,0.0,0.0,0.0,0.03859585745792304,0.03859585745792304,8.369855853489467,0.015941699647477697,0.07720513877991055
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,charged_hadron<-CLS,0.022310106083750725,0.03230959549546242,0.03230959549546242,-0.014866217256481335,0.0,0.0,0.047175812751943755,0.03230959549546242,66.55604553222656,0.03622071444988251,0.0639749007452999
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h7,photon<-electron,0.12413713335990906,-0.036466434597969055,0.036466434597969055,0.0,0.0,0.0,-0.036466434597969055,-0.036466434597969055,26.543489456176758,0.031861186027526855,0.06381626054644585
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h0,photon<-electron,0.1151813343167305,0.035333938896656036,0.035333938896656036,0.0,0.0,0.0,0.035333938896656036,0.035333938896656036,32.36576461791992,0.0367279052734375,0.061834393069148064
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h5,photon<-electron,0.08923451602458954,0.03484167531132698,0.03484167531132698,0.0,0.0,0.0,0.03484167531132698,0.03484167531132698,25.98542022705078,0.03676895424723625,0.060972931794822216
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,photon<-photon,0.018451173590798665,0.02924978847687061,0.06764764765388945,0.0,0.0,0.0,0.02924978847687061,0.02924978847687061,1.2736094711173294,0.0038346657768273964,0.06078659462877828
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-charged_hadron,0.021886412242446283,-0.023999265987764706,0.0283416234182589,0.025017253778598928,-0.005900269508900413,0.02063542422724933,-0.049016519766363634,-0.018098996478864295,1.2116948522702613,0.00453187720944183,0.055592931725511247
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,CLS<-electron,0.022889018058776855,-0.030217855392644804,0.030217855392644804,0.0,0.0,0.0,-0.030217855392644804,-0.030217855392644804,27.274385770161945,0.06640433147549629,0.0528812469371284
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,photon<-CLS,0.028914278373122215,0.019692855887115,0.019692855887115,-0.019127308391034603,0.0,0.0,0.038820164278149605,0.019692855887115,42.499664306640625,0.030063748359680176,0.044026151997968554
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,photon<-electron,0.04664403200149536,-0.022299127653241158,0.022299127653241158,0.008426833897829056,-0.002928539179265499,0.010830598999746144,-0.030725961551070213,-0.01937058847397566,22.818071365356445,0.05295903980731964,0.043236890342086554
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,photon<-electron,0.09269919246435165,0.02624521777033806,0.02624521777033806,0.005608765408396721,0.003990520577644929,0.0039996972773224115,0.020636452361941338,0.02225469719269313,49.917049407958984,0.03944329917430878,0.04312474839389324
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,charged_hadron<-CLS,0.030406823381781578,0.018229668959975243,0.018229668959975243,-0.02017740289341997,0.0,0.0,0.03840707185339522,0.018229668959975243,64.16429901123047,0.03342021256685257,0.04199062212666666
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-photon,0.023715800509370607,-0.021419965437260168,0.023113426912961334,0.003875959922487919,-0.010016578756555726,0.019829071441987402,-0.025295925359748086,-0.011403386680704442,2.0873389079652984,0.005023814288192782,0.039846284845374544
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,charged_hadron<-charged_hadron,0.025188277385852956,0.017468600030298587,0.05437703772827431,0.0,0.0,0.0,0.017468600030298587,0.017468600030298587,1.3492961600974753,0.0027843101433029883,0.03979715947751646
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,neutral_hadron<-photon,0.025001755048488748,-0.022067230837098484,0.02404429146955753,0.0,0.0,0.0,-0.022067230837098484,-0.022067230837098484,2.186202213681977,0.005023813967047067,0.03911191912303711
signed_hqql_tbl,mod.cls_blocks.1.attn.h3,photon<-electron,0.9894887804985046,0.022787099704146385,0.022787099704146385,0.0017628223868086934,8.503406658633139e-05,7.335742679970281e-07,0.021024277317337692,0.022702065637560054,6.301198482513428,0.03523935750126839,0.03899601328885183
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,photon<-neutral_hadron,0.022407980922323007,-0.020920721527475577,0.028523823532920618,0.0,0.0,0.0,-0.020920721527475577,-0.020920721527475577,4.88893567598783,0.017255995995723285,0.03851203817444352
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h6,CLS<-neutral_hadron,0.029104607765163694,0.018520319907526884,0.038399778705622466,0.0,0.0,0.0,0.018520319907526884,0.018520319907526884,7.129939460754395,0.012881098980350154,0.037380424537695946
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-charged_hadron,0.02895585439178381,-0.01657858943001608,0.022273405046945208,0.007596177214833155,-0.011734022201029676,0.026193350814936452,-0.024174766644849233,-0.004844567228986404,1.3933271772406075,0.0032739463900582173,0.034234324014177
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,photon<-charged_hadron,0.021981776061684194,-0.01850276030223779,0.025014162214115412,0.0,0.0,0.0,-0.01850276030223779,-0.01850276030223779,1.1816699095446654,0.00453187773625056,0.03400768100688554
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,charged_hadron<-neutral_hadron,0.027417751029133797,-0.01773180894088,0.021113371786971886,0.0,0.0,0.0,-0.01773180894088,-0.01773180894088,6.191322406133016,0.01566174455607931,0.031876056358062975
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h1,photon<-electron,0.09193653613328934,-0.01745409332215786,0.01745409332215786,0.0,0.0,0.0,-0.01745409332215786,-0.01745409332215786,34.69393539428711,0.039443306624889374,0.030544663313776255
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-electron,0.023455839604139328,-0.01818878948688507,0.01818878948688507,-0.003582626348361373,0.0006470415682997555,0.05576096102595329,-0.014606163138523698,-0.018835831055184826,17.803709030151367,0.09211406856775284,0.030039068427868187
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-neutral_hadron,0.02644039975213153,0.01587740451629673,0.034541568346321584,0.004861670675584012,0.02565853884619362,-0.029786059363304,0.011015733840712718,-0.009781134329896891,6.574688339233399,0.012881098235292094,0.03002066352323348
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-photon,0.026392204494311892,-0.014567712129190051,0.019135117530822754,0.006149367988109588,-0.010587641049789476,0.013315395305031225,-0.02071708011729964,-0.003980071079400575,2.107288229054418,0.004433961071330926,0.02971003157054556
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-charged_hadron,0.028885233938024286,-0.012194734987583054,0.01902841249208772,0.013038138004198466,-0.0048010648772268015,0.010824978090169137,-0.02523287299178152,-0.0073936701103562525,1.351933490024524,0.0028895476644628503,0.029568274606495748
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,neutral_hadron<-charged_hadron,0.028764091515808964,-0.015819191262963113,0.021807224060712237,0.0,0.0,0.0,-0.015819191262963113,-0.015819191262963113,1.3751599815454376,0.0032739461807722455,0.02918059290962273
