objective,head_id,pair_role,B_mean_A,B_write_dot_grad,B_abs_write_dot_grad,A_write_dot_grad,C_write_dot_grad,D_write_dot_grad,B_minus_A_write,B_minus_C_write,B_value_norm,B_context_grad_norm,support_score
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,0.07389615227778752,-0.06194854403535525,0.06194854403535525,0.2263031154870987,0.0,0.0,-0.28825165952245396,-0.06194854403535525,152.1468505859375,0.024937903508543968,0.22156150980542103
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-CLS,0.06975643057376146,-0.045855081058107316,0.04706773499492556,0.16004798118956387,0.0,0.0,-0.2059030622476712,-0.045855081058107316,152.1468505859375,0.02550310781225562,0.1605735459306743
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,muon<-CLS,0.0,0.0,0.0,0.21773160994052887,0.0,0.0,-0.21773160994052887,0.0,0.0,0.0,0.10886580497026443
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-CLS,0.0,0.0,0.0,0.2136389821767807,0.0,0.0,-0.2136389821767807,0.0,0.0,0.0,0.10681949108839035
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.029161921022711573,-0.03959537236447874,0.06964092694122244,0.011511608584745167,0.014467907222834501,0.01905562655266487,-0.05110698094922391,-0.054063279587313245,7.74138744457348,0.008706898403328818,0.08255909457439631
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.03058307376262304,-0.03864689221656,0.07020816569392746,0.0,0.0,0.0,-0.03864689221656,-0.03864689221656,8.750067324251741,0.008706898655037622,0.07552237974832186
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,charged_hadron<-CLS,0.0728449175755183,-0.02320886046315233,0.02320886046315233,0.06790323462337255,0.0,0.0,-0.09111209508652489,-0.02320886046315233,102.39976501464844,0.02082252750794093,0.07456712312220286
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,charged_hadron<-CLS,0.040555899341901146,0.029608486220240593,0.029608486220240593,-0.011112534062704071,0.0,0.0,0.040721020282944664,0.029608486220240593,64.16429901123047,0.029510990406076115,0.05737111791677307
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-CLS,0.06774203851819038,-0.016456265933811665,0.01835702476091683,0.05310401279712096,0.0,0.0,-0.06956027873093262,-0.016456265933811665,102.39976501464844,0.021161355078220367,0.05582566148950718
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-muon,0.020075947046279907,-0.005486201960593462,0.005486201960593462,0.08458166569471359,0.0016870286781340837,0.00031441851024283096,-0.09006786765530705,-0.007173230638727546,25.935129165649414,0.025977104902267456,0.051891686278395355
