module,dim,weight_tgt_minus_src,bias_tgt_minus_src,src_label,tgt_label,legacy_weight_tbl_minus_hqql,legacy_bias_tbl_minus_hqql
mod.fc.0,8,-1.5495110750198364,-0.3884153664112091,label_Hbb,label_Tbqq,-1.5495110750198364,-0.3884153664112091
mod.fc.0,34,-1.1702537536621094,-0.3884153664112091,label_Hbb,label_Tbqq,-1.1702537536621094,-0.3884153664112091
mod.fc.0,3,-1.0628432035446167,-0.3884153664112091,label_Hbb,label_Tbqq,-1.0628432035446167,-0.3884153664112091
mod.fc.0,79,-0.8469746112823486,-0.3884153664112091,label_Hbb,label_Tbqq,-0.8469746112823486,-0.3884153664112091
mod.fc.0,2,0.8434600234031677,-0.3884153664112091,label_Hbb,label_Tbqq,0.8434600234031677,-0.3884153664112091
mod.fc.0,66,-0.5773711204528809,-0.3884153664112091,label_Hbb,label_Tbqq,-0.5773711204528809,-0.3884153664112091
mod.fc.0,121,-0.46407410502433777,-0.3884153664112091,label_Hbb,label_Tbqq,-0.46407410502433777,-0.3884153664112091
mod.fc.0,57,-0.37571829557418823,-0.3884153664112091,label_Hbb,label_Tbqq,-0.37571829557418823,-0.3884153664112091
mod.fc.0,123,0.34546881914138794,-0.3884153664112091,label_Hbb,label_Tbqq,0.34546881914138794,-0.3884153664112091
mod.fc.0,124,-0.3344714641571045,-0.3884153664112091,label_Hbb,label_Tbqq,-0.3344714641571045,-0.3884153664112091
mod.fc.0,76,0.3229798674583435,-0.3884153664112091,label_Hbb,label_Tbqq,0.3229798674583435,-0.3884153664112091
mod.fc.0,45,0.2798396348953247,-0.3884153664112091,label_Hbb,label_Tbqq,0.2798396348953247,-0.3884153664112091
mod.fc.0,23,0.2783288061618805,-0.3884153664112091,label_Hbb,label_Tbqq,0.2783288061618805,-0.3884153664112091
mod.fc.0,54,0.14485932886600494,-0.3884153664112091,label_Hbb,label_Tbqq,0.14485932886600494,-0.3884153664112091
mod.fc.0,103,0.13334906101226807,-0.3884153664112091,label_Hbb,label_Tbqq,0.13334906101226807,-0.3884153664112091
mod.fc.0,96,0.10721402615308762,-0.3884153664112091,label_Hbb,label_Tbqq,0.10721402615308762,-0.3884153664112091
mod.fc.0,18,0.08932342380285263,-0.3884153664112091,label_Hbb,label_Tbqq,0.08932342380285263,-0.3884153664112091
mod.fc.0,58,0.06245134770870209,-0.3884153664112091,label_Hbb,label_Tbqq,0.06245134770870209,-0.3884153664112091
mod.fc.0,82,0.060978055000305176,-0.3884153664112091,label_Hbb,label_Tbqq,0.060978055000305176,-0.3884153664112091
mod.fc.0,6,-0.046887755393981934,-0.3884153664112091,label_Hbb,label_Tbqq,-0.046887755393981934,-0.3884153664112091
mod.fc.0,10,-0.04250258207321167,-0.3884153664112091,label_Hbb,label_Tbqq,-0.04250258207321167,-0.3884153664112091
mod.fc.0,110,-0.018721478059887886,-0.3884153664112091,label_Hbb,label_Tbqq,-0.018721478059887886,-0.3884153664112091
mod.fc.0,80,-0.009877517819404602,-0.3884153664112091,label_Hbb,label_Tbqq,-0.009877517819404602,-0.3884153664112091
mod.fc.0,91,-0.009067505598068237,-0.3884153664112091,label_Hbb,label_Tbqq,-0.009067505598068237,-0.3884153664112091
mod.fc.0,115,0.0009345784783363342,-0.3884153664112091,label_Hbb,label_Tbqq,0.0009345784783363342,-0.3884153664112091
mod.fc.0,38,-4.7087669372558594e-05,-0.3884153664112091,label_Hbb,label_Tbqq,-4.7087669372558594e-05,-0.3884153664112091
mod.fc.0,4,2.9705464839935303e-05,-0.3884153664112091,label_Hbb,label_Tbqq,2.9705464839935303e-05,-0.3884153664112091
mod.fc.0,40,-1.9747763872146606e-05,-0.3884153664112091,label_Hbb,label_Tbqq,-1.9747763872146606e-05,-0.3884153664112091
mod.fc.0,106,1.9698520191013813e-05,-0.3884153664112091,label_Hbb,label_Tbqq,1.9698520191013813e-05,-0.3884153664112091
mod.fc.0,49,-1.919269561767578e-05,-0.3884153664112091,label_Hbb,label_Tbqq,-1.919269561767578e-05,-0.3884153664112091
mod.fc.0,78,-1.858919858932495e-05,-0.3884153664112091,label_Hbb,label_Tbqq,-1.858919858932495e-05,-0.3884153664112091
mod.fc.0,22,1.7772428691387177e-05,-0.3884153664112091,label_Hbb,label_Tbqq,1.7772428691387177e-05,-0.3884153664112091
mod.fc.0,109,-1.757778227329254e-05,-0.3884153664112091,label_Hbb,label_Tbqq,-1.757778227329254e-05,-0.3884153664112091
mod.fc.0,77,1.5827827155590057e-05,-0.3884153664112091,label_Hbb,label_Tbqq,1.5827827155590057e-05,-0.3884153664112091
mod.fc.0,118,1.3133510947227478e-05,-0.3884153664112091,label_Hbb,label_Tbqq,1.3133510947227478e-05,-0.3884153664112091
mod.fc.0,29,-1.210533082485199e-05,-0.3884153664112091,label_Hbb,label_Tbqq,-1.210533082485199e-05,-0.3884153664112091
mod.fc.0,108,1.189112663269043e-05,-0.3884153664112091,label_Hbb,label_Tbqq,1.189112663269043e-05,-0.3884153664112091
mod.fc.0,15,-1.1576805263757706e-05,-0.3884153664112091,label_Hbb,label_Tbqq,-1.1576805263757706e-05,-0.3884153664112091
mod.fc.0,46,-1.0522082448005676e-05,-0.3884153664112091,label_Hbb,label_Tbqq,-1.0522082448005676e-05,-0.3884153664112091
mod.fc.0,94,9.935349225997925e-06,-0.3884153664112091,label_Hbb,label_Tbqq,9.935349225997925e-06,-0.3884153664112091
