analysis_group,source_group,source_root,entry_idx,true_label,pred_label,src_label,tgt_label,score_src,score_tgt,margin_tgt_minus_src,margin_src_minus_tgt,atlas_rank,builder,pair_original_analysis_group,score_Hqql,score_Tbl,margin_Tbl_minus_Hqql,margin_Hqql_minus_Tbl,adapter_src_label,adapter_tgt_label
A_Hqql_correct,HToWW4Q,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW4Q_120.root,1,label_H4q,label_H4q,label_H4q,label_Hgg,0.7335569858551025,0.14281517267227173,-0.5907418131828308,0.5907418131828308,8,pair_direct_legacy_replay,A_src_correct,0.7335569858551025,0.14281517267227173,-0.5907418131828308,0.5907418131828308,label_H4q,label_Hgg
A_Hqql_correct,HToWW4Q,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW4Q_120.root,2,label_H4q,label_H4q,label_H4q,label_Hgg,0.9800390601158142,0.010332471691071987,-0.9697065884247422,0.9697065884247422,8,pair_direct_legacy_replay,A_src_correct,0.9800390601158142,0.010332471691071987,-0.9697065884247422,0.9697065884247422,label_H4q,label_Hgg
A_Hqql_correct,HToWW4Q,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW4Q_120.root,3,label_H4q,label_H4q,label_H4q,label_Hgg,0.9472002387046814,0.004781348630785942,-0.9424188900738955,0.9424188900738955,8,pair_direct_legacy_replay,A_src_correct,0.9472002387046814,0.004781348630785942,-0.9424188900738955,0.9424188900738955,label_H4q,label_Hgg
A_Hqql_correct,HToWW4Q,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW4Q_120.root,4,label_H4q,label_H4q,label_H4q,label_Hgg,0.9709956049919128,0.0020649589132517576,-0.9689306460786611,0.9689306460786611,8,pair_direct_legacy_replay,A_src_correct,0.9709956049919128,0.0020649589132517576,-0.9689306460786611,0.9689306460786611,label_H4q,label_Hgg
A_Hqql_correct,HToWW4Q,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW4Q_120.root,5,label_H4q,label_H4q,label_H4q,label_Hgg,0.9901235699653625,0.005245878826826811,-0.9848776911385357,0.9848776911385357,8,pair_direct_legacy_replay,A_src_correct,0.9901235699653625,0.005245878826826811,-0.9848776911385357,0.9848776911385357,label_H4q,label_Hgg
A_Hqql_correct,HToWW4Q,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW4Q_120.root,6,label_H4q,label_H4q,label_H4q,label_Hgg,0.6551111340522766,0.016285663470625877,-0.6388254705816507,0.6388254705816507,8,pair_direct_legacy_replay,A_src_correct,0.6551111340522766,0.016285663470625877,-0.6388254705816507,0.6388254705816507,label_H4q,label_Hgg
A_Hqql_correct,HToWW4Q,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW4Q_120.root,7,label_H4q,label_H4q,label_H4q,label_Hgg,0.9052528738975525,0.005473440978676081,-0.8997794329188764,0.8997794329188764,8,pair_direct_legacy_replay,A_src_correct,0.9052528738975525,0.005473440978676081,-0.8997794329188764,0.8997794329188764,label_H4q,label_Hgg
B_Hqql_to_Tbl,HToWW4Q,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW4Q_120.root,8,label_H4q,label_Hgg,label_H4q,label_Hgg,0.2375936359167099,0.40682247281074524,0.16922883689403534,-0.16922883689403534,8,pair_direct_legacy_replay,B_src_to_tgt,0.2375936359167099,0.40682247281074524,0.16922883689403534,-0.16922883689403534,label_H4q,label_Hgg
A_Hqql_correct,HToWW4Q,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW4Q_120.root,9,label_H4q,label_H4q,label_H4q,label_Hgg,0.9954698085784912,0.00020464278350118548,-0.99526516579499,0.99526516579499,8,pair_direct_legacy_replay,A_src_correct,0.9954698085784912,0.00020464278350118548,-0.99526516579499,0.99526516579499,label_H4q,label_Hgg
A_Hqql_correct,HToWW4Q,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW4Q_120.root,10,label_H4q,label_H4q,label_H4q,label_Hgg,0.9497745037078857,0.013110412284731865,-0.9366640914231539,0.9366640914231539,8,pair_direct_legacy_replay,A_src_correct,0.9497745037078857,0.013110412284731865,-0.9366640914231539,0.9366640914231539,label_H4q,label_Hgg
