module,dim,weight_tgt_minus_src,bias_tgt_minus_src,src_label,tgt_label,legacy_weight_tbl_minus_hqql,legacy_bias_tbl_minus_hqql
mod.fc.0,3,1.4457695484161377,-0.16724556684494019,label_Hgg,label_H4q,1.4457695484161377,-0.16724556684494019
mod.fc.0,8,-0.9769135117530823,-0.16724556684494019,label_Hgg,label_H4q,-0.9769135117530823,-0.16724556684494019
mod.fc.0,10,0.9306374788284302,-0.16724556684494019,label_Hgg,label_H4q,0.9306374788284302,-0.16724556684494019
mod.fc.0,45,0.8398046493530273,-0.16724556684494019,label_Hgg,label_H4q,0.8398046493530273,-0.16724556684494019
mod.fc.0,79,-0.839318037033081,-0.16724556684494019,label_Hgg,label_H4q,-0.839318037033081,-0.16724556684494019
mod.fc.0,57,0.3787585496902466,-0.16724556684494019,label_Hgg,label_H4q,0.3787585496902466,-0.16724556684494019
mod.fc.0,18,0.35307776927948,-0.16724556684494019,label_Hgg,label_H4q,0.35307776927948,-0.16724556684494019
mod.fc.0,124,-0.3456917107105255,-0.16724556684494019,label_Hgg,label_H4q,-0.3456917107105255,-0.16724556684494019
mod.fc.0,58,-0.330453485250473,-0.16724556684494019,label_Hgg,label_H4q,-0.330453485250473,-0.16724556684494019
mod.fc.0,54,0.32046273350715637,-0.16724556684494019,label_Hgg,label_H4q,0.32046273350715637,-0.16724556684494019
mod.fc.0,66,-0.2977575957775116,-0.16724556684494019,label_Hgg,label_H4q,-0.2977575957775116,-0.16724556684494019
mod.fc.0,91,-0.22767922282218933,-0.16724556684494019,label_Hgg,label_H4q,-0.22767922282218933,-0.16724556684494019
mod.fc.0,103,-0.12479102611541748,-0.16724556684494019,label_Hgg,label_H4q,-0.12479102611541748,-0.16724556684494019
mod.fc.0,76,-0.09792596101760864,-0.16724556684494019,label_Hgg,label_H4q,-0.09792596101760864,-0.16724556684494019
mod.fc.0,34,0.08016219735145569,-0.16724556684494019,label_Hgg,label_H4q,0.08016219735145569,-0.16724556684494019
mod.fc.0,2,0.07395459711551666,-0.16724556684494019,label_Hgg,label_H4q,0.07395459711551666,-0.16724556684494019
mod.fc.0,23,-0.06490914523601532,-0.16724556684494019,label_Hgg,label_H4q,-0.06490914523601532,-0.16724556684494019
mod.fc.0,96,0.057247236371040344,-0.16724556684494019,label_Hgg,label_H4q,0.057247236371040344,-0.16724556684494019
mod.fc.0,121,-0.04653972387313843,-0.16724556684494019,label_Hgg,label_H4q,-0.04653972387313843,-0.16724556684494019
mod.fc.0,82,-0.012439966201782227,-0.16724556684494019,label_Hgg,label_H4q,-0.012439966201782227,-0.16724556684494019
mod.fc.0,110,0.010531565174460411,-0.16724556684494019,label_Hgg,label_H4q,0.010531565174460411,-0.16724556684494019
mod.fc.0,123,0.005119830369949341,-0.16724556684494019,label_Hgg,label_H4q,0.005119830369949341,-0.16724556684494019
mod.fc.0,80,-0.0021793171763420105,-0.16724556684494019,label_Hgg,label_H4q,-0.0021793171763420105,-0.16724556684494019
mod.fc.0,6,-0.001514539122581482,-0.16724556684494019,label_Hgg,label_H4q,-0.001514539122581482,-0.16724556684494019
mod.fc.0,115,-0.0003493577241897583,-0.16724556684494019,label_Hgg,label_H4q,-0.0003493577241897583,-0.16724556684494019
mod.fc.0,118,4.6815723180770874e-05,-0.16724556684494019,label_Hgg,label_H4q,4.6815723180770874e-05,-0.16724556684494019
mod.fc.0,4,-3.2242387533187866e-05,-0.16724556684494019,label_Hgg,label_H4q,-3.2242387533187866e-05,-0.16724556684494019
mod.fc.0,20,2.287793904542923e-05,-0.16724556684494019,label_Hgg,label_H4q,2.287793904542923e-05,-0.16724556684494019
mod.fc.0,38,-2.0757317543029785e-05,-0.16724556684494019,label_Hgg,label_H4q,-2.0757317543029785e-05,-0.16724556684494019
mod.fc.0,78,2.031959593296051e-05,-0.16724556684494019,label_Hgg,label_H4q,2.031959593296051e-05,-0.16724556684494019
mod.fc.0,119,2.0198523998260498e-05,-0.16724556684494019,label_Hgg,label_H4q,2.0198523998260498e-05,-0.16724556684494019
mod.fc.0,11,1.5921425074338913e-05,-0.16724556684494019,label_Hgg,label_H4q,1.5921425074338913e-05,-0.16724556684494019
mod.fc.0,106,-1.5653320588171482e-05,-0.16724556684494019,label_Hgg,label_H4q,-1.5653320588171482e-05,-0.16724556684494019
mod.fc.0,109,1.5373341739177704e-05,-0.16724556684494019,label_Hgg,label_H4q,1.5373341739177704e-05,-0.16724556684494019
mod.fc.0,22,-1.4161691069602966e-05,-0.16724556684494019,label_Hgg,label_H4q,-1.4161691069602966e-05,-0.16724556684494019
mod.fc.0,87,1.3556331396102905e-05,-0.16724556684494019,label_Hgg,label_H4q,1.3556331396102905e-05,-0.16724556684494019
mod.fc.0,89,-1.1632218956947327e-05,-0.16724556684494019,label_Hgg,label_H4q,-1.1632218956947327e-05,-0.16724556684494019
mod.fc.0,15,1.1135824024677277e-05,-0.16724556684494019,label_Hgg,label_H4q,1.1135824024677277e-05,-0.16724556684494019
mod.fc.0,94,-1.0617077350616455e-05,-0.16724556684494019,label_Hgg,label_H4q,-1.0617077350616455e-05,-0.16724556684494019
mod.fc.0,127,-1.0397285223007202e-05,-0.16724556684494019,label_Hgg,label_H4q,-1.0397285223007202e-05,-0.16724556684494019
