id,kind,name,label,W_tgt_minus_src,bias_tgt_minus_src,src_label,tgt_label,kind2,top_group,diagnosis,B_write,B_AxGrad,role,group,activation,grad
objective:label_H4q-label_Zqq,objective,label_H4q-label_Zqq,J=label_H4q-label_Zqq,,,,,,,,,,,,,
classifier:mod.fc,classifier,mod.fc,classifier head,,,,,,,,,,,,,
classifier_dim:fc_dim_8,classifier_dim,fc_dim_8,fc_dim_8,-1.5205562114715576,-0.3333701491355896,label_Zqq,label_H4q,,,,,,,,,
classifier_dim:fc_dim_3,classifier_dim,fc_dim_3,fc_dim_3,1.0979442596435547,-0.3333701491355896,label_Zqq,label_H4q,,,,,,,,,
classifier_dim:fc_dim_121,classifier_dim,fc_dim_121,fc_dim_121,1.0711166858673096,-0.3333701491355896,label_Zqq,label_H4q,,,,,,,,,
classifier_dim:fc_dim_103,classifier_dim,fc_dim_103,fc_dim_103,1.0271780490875244,-0.3333701491355896,label_Zqq,label_H4q,,,,,,,,,
classifier_dim:fc_dim_66,classifier_dim,fc_dim_66,fc_dim_66,0.8578795194625854,-0.3333701491355896,label_Zqq,label_H4q,,,,,,,,,
classifier_dim:fc_dim_45,classifier_dim,fc_dim_45,fc_dim_45,0.7896314263343811,-0.3333701491355896,label_Zqq,label_H4q,,,,,,,,,
classifier_dim:fc_dim_18,classifier_dim,fc_dim_18,fc_dim_18,0.7268031239509583,-0.3333701491355896,label_Zqq,label_H4q,,,,,,,,,
classifier_dim:fc_dim_82,classifier_dim,fc_dim_82,fc_dim_82,0.662224292755127,-0.3333701491355896,label_Zqq,label_H4q,,,,,,,,,
classifier_dim:fc_dim_76,classifier_dim,fc_dim_76,fc_dim_76,-0.5838479995727539,-0.3333701491355896,label_Zqq,label_H4q,,,,,,,,,
classifier_dim:fc_dim_57,classifier_dim,fc_dim_57,fc_dim_57,-0.561055064201355,-0.3333701491355896,label_Zqq,label_H4q,,,,,,,,,
classifier_dim:fc_dim_54,classifier_dim,fc_dim_54,fc_dim_54,0.5277382135391235,-0.3333701491355896,label_Zqq,label_H4q,,,,,,,,,
classifier_dim:fc_dim_91,classifier_dim,fc_dim_91,fc_dim_91,-0.4830073416233063,-0.3333701491355896,label_Zqq,label_H4q,,,,,,,,,
classifier_dim:fc_dim_124,classifier_dim,fc_dim_124,fc_dim_124,-0.40420544147491455,-0.3333701491355896,label_Zqq,label_H4q,,,,,,,,,
classifier_dim:fc_dim_2,classifier_dim,fc_dim_2,fc_dim_2,-0.3984385132789612,-0.3333701491355896,label_Zqq,label_H4q,,,,,,,,,
classifier_dim:fc_dim_23,classifier_dim,fc_dim_23,fc_dim_23,-0.2544440031051636,-0.3333701491355896,label_Zqq,label_H4q,,,,,,,,,
classifier_dim:fc_dim_96,classifier_dim,fc_dim_96,fc_dim_96,-0.141511470079422,-0.3333701491355896,label_Zqq,label_H4q,,,,,,,,,
classifier_dim:fc_dim_10,classifier_dim,fc_dim_10,fc_dim_10,0.13964149355888367,-0.3333701491355896,label_Zqq,label_H4q,,,,,,,,,
classifier_dim:fc_dim_58,classifier_dim,fc_dim_58,fc_dim_58,-0.1301049441099167,-0.3333701491355896,label_Zqq,label_H4q,,,,,,,,,
classifier_dim:fc_dim_34,classifier_dim,fc_dim_34,fc_dim_34,0.07902081310749054,-0.3333701491355896,label_Zqq,label_H4q,,,,,,,,,
classifier_dim:fc_dim_6,classifier_dim,fc_dim_6,fc_dim_6,-0.06188362091779709,-0.3333701491355896,label_Zqq,label_H4q,,,,,,,,,
