objective,head_id,pair_role,B_mean_A,B_write_dot_grad,B_abs_write_dot_grad,A_write_dot_grad,C_write_dot_grad,D_write_dot_grad,B_minus_A_write,B_minus_C_write,B_value_norm,B_context_grad_norm,support_score
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-CLS,0.11050193384289742,-0.987593948841095,0.987593948841095,0.21689990100761256,0.0,0.0,-1.2044938498487074,-0.987593948841095,152.1468505859375,0.06465807557106018,1.8367393609757223
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,muon<-muon,0.07970382273197174,-0.8065063953399658,0.8065063953399658,0.02150188386440277,-0.19355245927969614,0.0,-0.8280082792043686,-0.6129539360602697,152.14683532714844,0.0743781253695488,1.4221371337771416
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,muon<-muon,0.07970382273197174,-0.8065064549446106,0.8065064549446106,0.0,0.0,0.0,-0.8065064549446106,-0.8065064549446106,152.14683532714844,0.0743781328201294,1.4113862961530685
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-CLS,0.10448062419891357,-0.4354952573776245,0.657895565032959,0.30403271259274334,0.0,0.0,-0.7395279699703678,-0.4354952573776245,152.1468505859375,0.048561354633420706,0.9697331336210482
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,0.08814272284507751,0.44480061531066895,0.44480061531066895,0.1073901392519474,0.0,0.0,0.33741047605872154,0.44480061531066895,152.1468505859375,0.03945988789200783,0.724706007167697
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,photon<-CLS,0.10268951207399368,-0.31533903628587723,0.31533903628587723,0.11398486451556285,0.0,0.0,-0.42932390080144006,-0.31533903628587723,102.39976501464844,0.035805986262857914,0.6088357457580665
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,0.10877590626478195,-0.21159374713897705,0.21159374713897705,0.46707360334694387,0.0,0.0,-0.6786673504859209,-0.21159374713897705,152.1468505859375,0.025469379499554634,0.6038258591666817
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,muon<-CLS,0.0,0.0,0.0,0.7981954216957092,0.0,0.0,-0.7981954216957092,0.0,0.0,0.0,0.3990977108478546
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-CLS,0.09569208323955536,-0.15464375168085098,0.22738312184810638,0.1384514836827293,0.0,0.0,-0.2930952353635803,-0.15464375168085098,102.39976501464844,0.02833313262090087,0.3580371498246677
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,muon<-muon,0.07358706742525101,-0.19750894606113434,0.19750894606113434,0.010680642910301685,-0.061668636898199715,0.0,-0.20818958897143602,-0.13584030916293463,102.39977264404297,0.032593242824077606,0.35098097706213593
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.049954235021557124,-0.19357742156301225,0.22448994645050593,0.0,0.0,0.0,-0.19357742156301225,-0.19357742156301225,13.099743161882673,0.015300840139389038,0.34648861895714483
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h6,muon<-muon,0.07358706742525101,-0.19750897586345673,0.19750897586345673,0.0,0.0,0.0,-0.19750897586345673,-0.19750897586345673,102.39977264404297,0.032593246549367905,0.34564070776104927
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-CLS,0.09677211195230484,-0.13337567448616028,0.13337567448616028,0.17120614945888518,0.0,0.0,-0.30458182394504546,-0.13337567448616028,102.39976501464844,0.0180372204631567,0.3190105050802231
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.043383874531303136,-0.18069025195602859,0.20749560863311803,-0.021180580734558727,-0.1097857238103946,0.22878416214843053,-0.15950967122146986,-0.07090452814563399,11.072678021022252,0.015300840272435121,0.3123189897250431
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-muon,0.048267909636100136,-0.12315984225521485,0.15735736520340046,0.011122049036202952,-0.06708427725243382,-0.00934407712581257,-0.13428189129141782,-0.05607556500278103,41.40199406941732,0.05457781131068865,0.22964012920177387
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,CLS<-muon,0.048267911498745285,-0.12315985281020403,0.15735737575838962,0.0,0.0,0.0,-0.12315985281020403,-0.12315985281020403,41.40199343363444,0.05457781379421552,0.22407912315490344
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,charged_hadron<-CLS,0.08061719685792923,0.1454787403345108,0.1454787403345108,0.10888474434614182,0.0,0.0,0.03659399598836899,0.1454787403345108,102.39976501464844,0.02368333749473095,0.200145423412323
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,photon<-CLS,0.06117384321987629,-0.0622218381613493,0.0622218381613493,0.05278278146094332,0.0,0.0,-0.11500461962229261,-0.0622218381613493,64.16429901123047,0.0344560407102108,0.1352796075128329
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h6,neutral_hadron<-neutral_hadron,0.048456975391932895,-0.07193343660661153,0.08760744226830346,0.0,0.0,0.0,-0.07193343660661153,-0.07193343660661153,10.007673263549805,0.008800859962190901,0.12980201547699316
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,muon<-CLS,0.0,0.0,0.0,0.23974482715129852,0.0,0.0,-0.23974482715129852,0.0,0.0,0.0,0.11987241357564926
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-neutral_hadron,0.04161885167871203,-0.06319147594539183,0.0778341857450349,-0.001145380002486965,-0.03199208263928691,0.07818243068617743,-0.06204609594290487,-0.031199393306104918,8.387587547302246,0.008800859829144818,0.11367307035310298
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,CLS<-CLS,0.05387943331152201,-0.0370456981472671,0.04375900933519006,0.05226705143286381,0.0,0.0,-0.08931274958013091,-0.0370456981472671,64.16429901123047,0.029225194361060858,0.09264182527113007
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,neutral_hadron<-CLS,0.05208948254585266,-0.03716573864221573,0.03716573864221573,0.05443014353513718,0.0,0.0,-0.0915958821773529,-0.03716573864221573,64.16429901123047,0.027561640366911888,0.09225511439144611
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-electron,0.03817531963189443,0.05002449311238403,0.05051767750410363,0.0001032846630550921,-0.00017743637727107853,0.0003885434125550091,0.04992120844932894,0.05020192948965511,25.787071863810223,0.06403364116946857,0.08761451671307441
