objective,head_id,pair_role,B_mean_A,B_write_dot_grad,B_abs_write_dot_grad,A_write_dot_grad,C_write_dot_grad,D_write_dot_grad,B_minus_A_write,B_minus_C_write,B_value_norm,B_context_grad_norm,support_score
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,0.07706769928336143,0.9809682071208954,0.9809682071208954,-0.1318589374423027,0.0,0.0,1.112827144563198,0.9809682071208954,152.1468505859375,0.10751509293913841,1.7826238311827183
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-CLS,0.079716045409441,0.5132915508002043,0.5562174636870623,-0.4632736899657175,0.0,0.0,0.9765652407659218,0.5132915508002043,152.1468505859375,0.07709266524761915,1.1406285371049307
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,0.08821240067481995,0.1770816147327423,0.1770816147327423,-0.7418986697577767,0.0,0.0,0.918980284490519,0.1770816147327423,152.1468505859375,0.03432465344667435,0.6808421606611874
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-muon,0.042301759123802185,-0.2802829146385193,0.2802829146385193,0.015660110861063004,0.008700347505509853,0.0,-0.2959430254995823,-0.28898326214402914,56.374267578125,0.1495002806186676,0.49832515604794025
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-CLS,0.05887099727988243,0.2472255602478981,0.2472255602478981,-0.06649864837527275,0.0,0.0,0.31372420862317085,0.2472255602478981,102.39976501464844,0.06108658388257027,0.46589405462145805
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-muon,0.07469657063484192,-0.17353177070617676,0.17353177070617676,0.035107895731925964,0.0029727225191891193,0.0,-0.20863966643810272,-0.17650449322536588,42.43821716308594,0.0825754776597023,0.3212345466017723
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-CLS,0.06391937285661697,0.12012140545994043,0.13811906892806292,-0.11439546527981292,0.0,0.0,0.23451687073975336,0.12012140545994043,102.39976501464844,0.04590574372559786,0.27190960806183284
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-muon,0.03394464962184429,-0.13126491010189056,0.14901800453662872,0.01984650458741401,0.008700347505509853,-0.001219062105519697,-0.15111141468930459,-0.13996525760740042,36.41925239562988,0.11011415347456932,0.24407511858070002
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-muon,0.05053242668509483,-0.08616620872635394,0.08736556197982281,0.08337686636618205,0.0029727225191891193,-0.00020474765915423632,-0.169543075092536,-0.08913893124554306,32.01284694671631,0.06286011449992657,0.19277913676757763
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.031355935741554604,0.09704899669370869,0.13891529190269383,0.0,0.0,0.0,0.09704899669370869,0.09704899669370869,10.351384422995828,0.01412739520045844,0.18030231801623647
