objective,head_id,pair_role,B_mean_A,B_write_dot_grad,B_abs_write_dot_grad,A_write_dot_grad,C_write_dot_grad,D_write_dot_grad,B_minus_A_write,B_minus_C_write,B_value_norm,B_context_grad_norm,support_score
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,0.07761894911527634,0.16486942768096924,0.16486942768096924,-0.12451387289911509,0.0,0.0,0.2893833005800843,0.16486942768096924,152.1468505859375,0.01888914220035076,0.3507784348912537
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-CLS,0.08335970342159271,-0.09997130185365677,0.09997130185365677,-0.29225757122039797,0.0,0.0,0.1922862693667412,-0.09997130185365677,152.1468505859375,0.02844143472611904,0.22110726200044156
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,electron<-CLS,0.0,0.0,0.0,-0.3795470744371414,0.0,0.0,0.3795470744371414,0.0,0.0,0.0,0.1897735372185707
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,charged_hadron<-CLS,0.0674726739525795,0.08043665438890457,0.08043665438890457,-0.09705016296356916,0.0,0.0,0.17748681735247374,0.08043665438890457,102.39976501464844,0.01702754758298397,0.18928922666236758
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,0.0909944698214531,-0.03373816842213273,0.047009637113660574,-0.2633848836024602,0.0,0.0,0.22964671518032748,-0.03373816842213273,152.1468505859375,0.01473799953237176,0.1603139352907116
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-CLS,0.08574189804494381,-0.0006445527542382479,0.08971500094048679,-0.24017919530160725,0.0,0.0,0.239534642547369,-0.0006445527542382479,152.1468505859375,0.01920164399780333,0.14284062426304445
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-CLS,0.08450928702950478,0.036498297937214375,0.036498297937214375,-0.15689011414845785,0.0,0.0,0.19338841208567223,0.036498297937214375,102.39976501464844,0.017432390712201595,0.1423170784643541
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-CLS,0.07680540718138218,0.038863366877194494,0.038863366877194494,-0.14788305782712996,0.0,0.0,0.18674642470432445,0.038863366877194494,102.39976501464844,0.019363056868314743,0.14195242094865534
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,photon<-CLS,0.059916093945503235,0.06177687272429466,0.06177687272429466,-0.03841068930923939,0.0,0.0,0.10018756203353404,0.06177687272429466,64.16429901123047,0.04355015605688095,0.12731487192213536
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,neutral_hadron<-muon,0.13252025842666626,0.04943832755088806,0.04943832755088806,-0.06922718696296215,0.0,0.0,0.11866551451385021,0.04943832755088806,47.87415313720703,0.03565773740410805,0.12113066669553518
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,CLS<-CLS,0.0556159233674407,0.05085513647645712,0.05085513647645712,-0.040321911103092134,0.0,0.0,0.09117704757954925,0.05085513647645712,64.16429901123047,0.03672957606613636,0.10915744438534603
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,neutral_hadron<-CLS,0.05924168415367603,0.05062912963330746,0.05062912963330746,-0.03891497477889061,0.0,0.0,0.08954410441219807,0.05062912963330746,64.16429901123047,0.034661443904042244,0.10805846424773335
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,electron<-CLS,0.0,0.0,0.0,-0.1909879818558693,0.0,0.0,0.1909879818558693,0.0,0.0,0.0,0.09549399092793465
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,charged_hadron<-CLS,0.0440642312169075,0.0403854139149189,0.0403854139149189,-0.04245735704898834,0.0,0.0,0.08284277096390724,0.0403854139149189,64.16429901123047,0.03404526039958,0.09190315287560225
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,photon<-CLS,0.07073038071393967,0.0020202172454446554,0.0020202172454446554,-0.1677870884537697,0.0,0.0,0.16980730569921434,0.0020202172454446554,102.39976501464844,0.02555989846587181,0.08742892440641299
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,muon<-CLS,0.0,0.0,0.0,-0.1671374887228012,0.0,0.0,0.1671374887228012,0.0,0.0,0.0,0.0835687443614006
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,muon<-CLS,0.0,0.0,0.0,-0.14317326247692108,0.0,0.0,0.14317326247692108,0.0,0.0,0.0,0.07158663123846054
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h0,neutral_hadron<-muon,0.07635687291622162,-0.040733885020017624,0.040733885020017624,0.0,0.0,0.0,-0.040733885020017624,-0.040733885020017624,23.366518020629883,0.03546484187245369,0.07128429878503084
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,photon<-electron,0.0,0.0,0.0,0.12348968535661697,0.0,0.0,-0.12348968535661697,0.0,0.0,0.0,0.06174484267830849
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,charged_hadron<-electron,0.06995938904583454,0.024258255027234554,0.024258255027234554,-0.0054477546364068985,0.008822612755466253,0.003053257125429809,0.029706009663641453,0.015435642271768302,39.11089038848877,0.03612980432808399,0.04517582361586392
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,CLS<-muon,0.04690173462343713,0.016565884919449065,0.01687147050203445,-0.026648011058568954,0.005998037289828062,0.043505534529685974,0.043213895978018016,0.010567847629621003,25.562390009562176,0.0351568212111791,0.04239070053396669
