id,kind,name,label,W_tgt_minus_src,bias_tgt_minus_src,src_label,tgt_label,kind2,top_group,diagnosis,B_write,B_AxGrad,role,group,activation,grad
objective:label_Hcc-label_Hbb,objective,label_Hcc-label_Hbb,J=label_Hcc-label_Hbb,,,,,,,,,,,,,
classifier:mod.fc,classifier,mod.fc,classifier head,,,,,,,,,,,,,
classifier_dim:fc_dim_103,classifier_dim,fc_dim_103,fc_dim_103,-1.1084946393966675,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_8,classifier_dim,fc_dim_8,fc_dim_8,-0.8818885087966919,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_121,classifier_dim,fc_dim_121,fc_dim_121,0.6736457347869873,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_45,classifier_dim,fc_dim_45,fc_dim_45,0.5391088724136353,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_76,classifier_dim,fc_dim_76,fc_dim_76,0.5133147835731506,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_57,classifier_dim,fc_dim_57,fc_dim_57,-0.35653409361839294,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_58,classifier_dim,fc_dim_58,fc_dim_58,0.3124203681945801,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_23,classifier_dim,fc_dim_23,fc_dim_23,0.22491289675235748,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_3,classifier_dim,fc_dim_3,fc_dim_3,-0.21572256088256836,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_18,classifier_dim,fc_dim_18,fc_dim_18,-0.19817698001861572,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_54,classifier_dim,fc_dim_54,fc_dim_54,-0.15715032815933228,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_34,classifier_dim,fc_dim_34,fc_dim_34,-0.15407362580299377,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_82,classifier_dim,fc_dim_82,fc_dim_82,-0.1484813392162323,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_79,classifier_dim,fc_dim_79,fc_dim_79,0.12833595275878906,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_124,classifier_dim,fc_dim_124,fc_dim_124,0.1224910244345665,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_123,classifier_dim,fc_dim_123,fc_dim_123,-0.1091998815536499,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_10,classifier_dim,fc_dim_10,fc_dim_10,-0.10277381539344788,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_66,classifier_dim,fc_dim_66,fc_dim_66,-0.07501956075429916,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_2,classifier_dim,fc_dim_2,fc_dim_2,-0.07083591818809509,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_96,classifier_dim,fc_dim_96,fc_dim_96,0.04669196158647537,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_91,classifier_dim,fc_dim_91,fc_dim_91,-0.030703730881214142,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_80,classifier_dim,fc_dim_80,fc_dim_80,0.009561248123645782,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_110,classifier_dim,fc_dim_110,fc_dim_110,-0.007575639523565769,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_6,classifier_dim,fc_dim_6,fc_dim_6,0.0015634000301361084,0.1442825198173523,label_Hbb,label_Hcc,,,,,,,,,
residual_particle:mod.blocks.0,residual_particle,mod.blocks.0,mod.blocks.0,,,,,particle,D_Tbl_to_Hqql,,,,,,,
residual_cls:mod.cls_blocks.0,residual_cls,mod.cls_blocks.0,mod.cls_blocks.0,,,,,cls,B_Hqql_to_Tbl,,,,,,,
residual_particle:mod.blocks.7,residual_particle,mod.blocks.7,mod.blocks.7,,,,,particle,B_Hqql_to_Tbl,,,,,,,
residual_particle:mod.blocks.1,residual_particle,mod.blocks.1,mod.blocks.1,,,,,particle,D_Tbl_to_Hqql,,,,,,,
residual_cls:mod.cls_blocks.1,residual_cls,mod.cls_blocks.1,mod.cls_blocks.1,,,,,cls,B_Hqql_to_Tbl,,,,,,,
residual_particle:mod.blocks.2,residual_particle,mod.blocks.2,mod.blocks.2,,,,,particle,D_Tbl_to_Hqql,,,,,,,
residual_particle:mod.blocks.3,residual_particle,mod.blocks.3,mod.blocks.3,,,,,particle,D_Tbl_to_Hqql,,,,,,,
residual_particle:mod.blocks.6,residual_particle,mod.blocks.6,mod.blocks.6,,,,,particle,D_Tbl_to_Hqql,,,,,,,
residual_particle:mod.blocks.4,residual_particle,mod.blocks.4,mod.blocks.4,,,,,particle,B_Hqql_to_Tbl,,,,,,,
residual_particle:mod.blocks.5,residual_particle,mod.blocks.5,mod.blocks.5,,,,,particle,D_Tbl_to_Hqql,,,,,,,
attention_pair:mod.cls_blocks.0.attn.h4|charged_hadron<-CLS,attention_pair,mod.cls_blocks.0.attn.h4|charged_hadron<-CLS,mod.cls_blocks.0.attn.h4 charged_hadron<-CLS,,,,,,,B_Tbl_push_read_write,0.16486942768096924,0.16486942768096924,,,,
residual_block:mod.cls_blocks.0,residual_block,mod.cls_blocks.0,mod.cls_blocks.0,,,,,,,,,,,,,
attention_pair:mod.cls_blocks.0.attn.h6|charged_hadron<-CLS,attention_pair,mod.cls_blocks.0.attn.h6|charged_hadron<-CLS,mod.cls_blocks.0.attn.h6 charged_hadron<-CLS,,,,,,,B_Tbl_push_read_write,0.08043665438890457,0.08043665438890457,,,,
attention_pair:mod.cls_blocks.0.attn.h0|photon<-CLS,attention_pair,mod.cls_blocks.0.attn.h0|photon<-CLS,mod.cls_blocks.0.attn.h0 photon<-CLS,,,,,,,B_Tbl_push_read_write,0.06177687272429466,0.06177687272429466,,,,
attention_pair:mod.cls_blocks.0.attn.h0|CLS<-CLS,attention_pair,mod.cls_blocks.0.attn.h0|CLS<-CLS,mod.cls_blocks.0.attn.h0 CLS<-CLS,,,,,,,B_Tbl_push_read_write,0.05085513647645712,0.05085513647645712,,,,
attention_pair:mod.cls_blocks.0.attn.h0|neutral_hadron<-CLS,attention_pair,mod.cls_blocks.0.attn.h0|neutral_hadron<-CLS,mod.cls_blocks.0.attn.h0 neutral_hadron<-CLS,,,,,,,B_Tbl_push_read_write,0.05062912963330746,0.05062912963330746,,,,
attention_pair:mod.cls_blocks.0.attn.h0|charged_hadron<-CLS,attention_pair,mod.cls_blocks.0.attn.h0|charged_hadron<-CLS,mod.cls_blocks.0.attn.h0 charged_hadron<-CLS,,,,,,,B_Tbl_push_read_write,0.0403854139149189,0.0403854139149189,,,,
attention_pair:mod.cls_blocks.0.attn.h6|CLS<-CLS,attention_pair,mod.cls_blocks.0.attn.h6|CLS<-CLS,mod.cls_blocks.0.attn.h6 CLS<-CLS,,,,,,,B_Tbl_push_read_write,0.038863366877194494,0.038863366877194494,,,,
attention_pair:mod.cls_blocks.0.attn.h6|neutral_hadron<-CLS,attention_pair,mod.cls_blocks.0.attn.h6|neutral_hadron<-CLS,mod.cls_blocks.0.attn.h6 neutral_hadron<-CLS,,,,,,,B_Tbl_push_read_write,0.036498297937214375,0.036498297937214375,,,,
residual_role:mod.cls_blocks.0|charged_hadron|C_Tbl_correct,residual_role,mod.cls_blocks.0|charged_hadron|C_Tbl_correct,mod.cls_blocks.0 charged_hadron,,,,,,,,,,charged_hadron,C_Tbl_correct,,
residual_role:mod.cls_blocks.0|neutral_hadron|A_Hqql_correct,residual_role,mod.cls_blocks.0|neutral_hadron|A_Hqql_correct,mod.cls_blocks.0 neutral_hadron,,,,,,,,,,neutral_hadron,A_Hqql_correct,,
residual_role:mod.cls_blocks.0|electron|A_Hqql_correct,residual_role,mod.cls_blocks.0|electron|A_Hqql_correct,mod.cls_blocks.0 electron,,,,,,,,,,electron,A_Hqql_correct,,
residual_role:mod.cls_blocks.0|muon|A_Hqql_correct,residual_role,mod.cls_blocks.0|muon|A_Hqql_correct,mod.cls_blocks.0 muon,,,,,,,,,,muon,A_Hqql_correct,,
residual_role:mod.cls_blocks.0|photon|A_Hqql_correct,residual_role,mod.cls_blocks.0|photon|A_Hqql_correct,mod.cls_blocks.0 photon,,,,,,,,,,photon,A_Hqql_correct,,
residual_role:mod.cls_blocks.0|CLS|C_Tbl_correct,residual_role,mod.cls_blocks.0|CLS|C_Tbl_correct,mod.cls_blocks.0 CLS,,,,,,,,,,CLS,C_Tbl_correct,,
residual_role:mod.cls_blocks.0|photon|C_Tbl_correct,residual_role,mod.cls_blocks.0|photon|C_Tbl_correct,mod.cls_blocks.0 photon,,,,,,,,,,photon,C_Tbl_correct,,
residual_role:mod.cls_blocks.0|CLS|A_Hqql_correct,residual_role,mod.cls_blocks.0|CLS|A_Hqql_correct,mod.cls_blocks.0 CLS,,,,,,,,,,CLS,A_Hqql_correct,,
residual_role:mod.cls_blocks.1|electron|A_Hqql_correct,residual_role,mod.cls_blocks.1|electron|A_Hqql_correct,mod.cls_blocks.1 electron,,,,,,,,,,electron,A_Hqql_correct,,
residual_block:mod.cls_blocks.1,residual_block,mod.cls_blocks.1,mod.cls_blocks.1,,,,,,,,,,,,,
residual_role:mod.cls_blocks.1|neutral_hadron|A_Hqql_correct,residual_role,mod.cls_blocks.1|neutral_hadron|A_Hqql_correct,mod.cls_blocks.1 neutral_hadron,,,,,,,,,,neutral_hadron,A_Hqql_correct,,
residual_role:mod.cls_blocks.0|muon|C_Tbl_correct,residual_role,mod.cls_blocks.0|muon|C_Tbl_correct,mod.cls_blocks.0 muon,,,,,,,,,,muon,C_Tbl_correct,,
residual_role:mod.cls_blocks.1|photon|A_Hqql_correct,residual_role,mod.cls_blocks.1|photon|A_Hqql_correct,mod.cls_blocks.1 photon,,,,,,,,,,photon,A_Hqql_correct,,
residual_role:mod.cls_blocks.1|charged_hadron|C_Tbl_correct,residual_role,mod.cls_blocks.1|charged_hadron|C_Tbl_correct,mod.cls_blocks.1 charged_hadron,,,,,,,,,,charged_hadron,C_Tbl_correct,,
residual_role:mod.cls_blocks.1|muon|A_Hqql_correct,residual_role,mod.cls_blocks.1|muon|A_Hqql_correct,mod.cls_blocks.1 muon,,,,,,,,,,muon,A_Hqql_correct,,
residual_role:mod.cls_blocks.1|CLS|C_Tbl_correct,residual_role,mod.cls_blocks.1|CLS|C_Tbl_correct,mod.cls_blocks.1 CLS,,,,,,,,,,CLS,C_Tbl_correct,,
residual_role:mod.cls_blocks.1|photon|C_Tbl_correct,residual_role,mod.cls_blocks.1|photon|C_Tbl_correct,mod.cls_blocks.1 photon,,,,,,,,,,photon,C_Tbl_correct,,
residual_role:mod.cls_blocks.1|muon|C_Tbl_correct,residual_role,mod.cls_blocks.1|muon|C_Tbl_correct,mod.cls_blocks.1 muon,,,,,,,,,,muon,C_Tbl_correct,,
residual_role:mod.cls_blocks.1|CLS|A_Hqql_correct,residual_role,mod.cls_blocks.1|CLS|A_Hqql_correct,mod.cls_blocks.1 CLS,,,,,,,,,,CLS,A_Hqql_correct,,
residual_role:mod.cls_blocks.0|electron|D_Tbl_to_Hqql,residual_role,mod.cls_blocks.0|electron|D_Tbl_to_Hqql,mod.cls_blocks.0 electron,,,,,,,,,,electron,D_Tbl_to_Hqql,,
residual_role:mod.cls_blocks.1|electron|D_Tbl_to_Hqql,residual_role,mod.cls_blocks.1|electron|D_Tbl_to_Hqql,mod.cls_blocks.1 electron,,,,,,,,,,electron,D_Tbl_to_Hqql,,
residual_role:mod.cls_blocks.0|neutral_hadron|C_Tbl_correct,residual_role,mod.cls_blocks.0|neutral_hadron|C_Tbl_correct,mod.cls_blocks.0 neutral_hadron,,,,,,,,,,neutral_hadron,C_Tbl_correct,,
residual_role:mod.cls_blocks.1|neutral_hadron|C_Tbl_correct,residual_role,mod.cls_blocks.1|neutral_hadron|C_Tbl_correct,mod.cls_blocks.1 neutral_hadron,,,,,,,,,,neutral_hadron,C_Tbl_correct,,
residual_role:mod.blocks.0|muon|D_Tbl_to_Hqql,residual_role,mod.blocks.0|muon|D_Tbl_to_Hqql,mod.blocks.0 muon,,,,,,,,,,muon,D_Tbl_to_Hqql,,
residual_block:mod.blocks.0,residual_block,mod.blocks.0,mod.blocks.0,,,,,,,,,,,,,
residual_role:mod.cls_blocks.0|photon|B_Hqql_to_Tbl,residual_role,mod.cls_blocks.0|photon|B_Hqql_to_Tbl,mod.cls_blocks.0 photon,,,,,,,,,,photon,B_Hqql_to_Tbl,,
residual_role:mod.cls_blocks.0|neutral_hadron|D_Tbl_to_Hqql,residual_role,mod.cls_blocks.0|neutral_hadron|D_Tbl_to_Hqql,mod.cls_blocks.0 neutral_hadron,,,,,,,,,,neutral_hadron,D_Tbl_to_Hqql,,
residual_role:mod.cls_blocks.0|CLS|D_Tbl_to_Hqql,residual_role,mod.cls_blocks.0|CLS|D_Tbl_to_Hqql,mod.cls_blocks.0 CLS,,,,,,,,,,CLS,D_Tbl_to_Hqql,,
residual_role:mod.blocks.4|muon|D_Tbl_to_Hqql,residual_role,mod.blocks.4|muon|D_Tbl_to_Hqql,mod.blocks.4 muon,,,,,,,,,,muon,D_Tbl_to_Hqql,,
residual_block:mod.blocks.4,residual_block,mod.blocks.4,mod.blocks.4,,,,,,,,,,,,,
residual_role:mod.cls_blocks.1|neutral_hadron|D_Tbl_to_Hqql,residual_role,mod.cls_blocks.1|neutral_hadron|D_Tbl_to_Hqql,mod.cls_blocks.1 neutral_hadron,,,,,,,,,,neutral_hadron,D_Tbl_to_Hqql,,
residual_role:mod.cls_blocks.0|charged_hadron|A_Hqql_correct,residual_role,mod.cls_blocks.0|charged_hadron|A_Hqql_correct,mod.cls_blocks.0 charged_hadron,,,,,,,,,,charged_hadron,A_Hqql_correct,,
residual_role:mod.cls_blocks.1|CLS|D_Tbl_to_Hqql,residual_role,mod.cls_blocks.1|CLS|D_Tbl_to_Hqql,mod.cls_blocks.1 CLS,,,,,,,,,,CLS,D_Tbl_to_Hqql,,
residual_role:mod.cls_blocks.1|charged_hadron|A_Hqql_correct,residual_role,mod.cls_blocks.1|charged_hadron|A_Hqql_correct,mod.cls_blocks.1 charged_hadron,,,,,,,,,,charged_hadron,A_Hqql_correct,,
residual_role:mod.cls_blocks.0|charged_hadron|D_Tbl_to_Hqql,residual_role,mod.cls_blocks.0|charged_hadron|D_Tbl_to_Hqql,mod.cls_blocks.0 charged_hadron,,,,,,,,,,charged_hadron,D_Tbl_to_Hqql,,
residual_role:mod.cls_blocks.1|photon|B_Hqql_to_Tbl,residual_role,mod.cls_blocks.1|photon|B_Hqql_to_Tbl,mod.cls_blocks.1 photon,,,,,,,,,,photon,B_Hqql_to_Tbl,,
residual_role:mod.cls_blocks.0|CLS|B_Hqql_to_Tbl,residual_role,mod.cls_blocks.0|CLS|B_Hqql_to_Tbl,mod.cls_blocks.0 CLS,,,,,,,,,,CLS,B_Hqql_to_Tbl,,
residual_role:mod.cls_blocks.1|charged_hadron|D_Tbl_to_Hqql,residual_role,mod.cls_blocks.1|charged_hadron|D_Tbl_to_Hqql,mod.cls_blocks.1 charged_hadron,,,,,,,,,,charged_hadron,D_Tbl_to_Hqql,,
residual_role:mod.blocks.7|muon|C_Tbl_correct,residual_role,mod.blocks.7|muon|C_Tbl_correct,mod.blocks.7 muon,,,,,,,,,,muon,C_Tbl_correct,,
residual_block:mod.blocks.7,residual_block,mod.blocks.7,mod.blocks.7,,,,,,,,,,,,,
residual_role:mod.blocks.1|muon|D_Tbl_to_Hqql,residual_role,mod.blocks.1|muon|D_Tbl_to_Hqql,mod.blocks.1 muon,,,,,,,,,,muon,D_Tbl_to_Hqql,,
residual_block:mod.blocks.1,residual_block,mod.blocks.1,mod.blocks.1,,,,,,,,,,,,,
residual_role:mod.blocks.7|muon|D_Tbl_to_Hqql,residual_role,mod.blocks.7|muon|D_Tbl_to_Hqql,mod.blocks.7 muon,,,,,,,,,,muon,D_Tbl_to_Hqql,,
residual_role:mod.cls_blocks.0|neutral_hadron|B_Hqql_to_Tbl,residual_role,mod.cls_blocks.0|neutral_hadron|B_Hqql_to_Tbl,mod.cls_blocks.0 neutral_hadron,,,,,,,,,,neutral_hadron,B_Hqql_to_Tbl,,
residual_role:mod.blocks.0|electron|A_Hqql_correct,residual_role,mod.blocks.0|electron|A_Hqql_correct,mod.blocks.0 electron,,,,,,,,,,electron,A_Hqql_correct,,
residual_role:mod.cls_blocks.1|neutral_hadron|B_Hqql_to_Tbl,residual_role,mod.cls_blocks.1|neutral_hadron|B_Hqql_to_Tbl,mod.cls_blocks.1 neutral_hadron,,,,,,,,,,neutral_hadron,B_Hqql_to_Tbl,,
residual_role:mod.cls_blocks.0|photon|D_Tbl_to_Hqql,residual_role,mod.cls_blocks.0|photon|D_Tbl_to_Hqql,mod.cls_blocks.0 photon,,,,,,,,,,photon,D_Tbl_to_Hqql,,
residual_role:mod.cls_blocks.0|charged_hadron|B_Hqql_to_Tbl,residual_role,mod.cls_blocks.0|charged_hadron|B_Hqql_to_Tbl,mod.cls_blocks.0 charged_hadron,,,,,,,,,,charged_hadron,B_Hqql_to_Tbl,,
residual_role:mod.cls_blocks.1|CLS|B_Hqql_to_Tbl,residual_role,mod.cls_blocks.1|CLS|B_Hqql_to_Tbl,mod.cls_blocks.1 CLS,,,,,,,,,,CLS,B_Hqql_to_Tbl,,
residual_role:mod.cls_blocks.1|charged_hadron|B_Hqql_to_Tbl,residual_role,mod.cls_blocks.1|charged_hadron|B_Hqql_to_Tbl,mod.cls_blocks.1 charged_hadron,,,,,,,,,,charged_hadron,B_Hqql_to_Tbl,,
residual_role:mod.blocks.7|muon|B_Hqql_to_Tbl,residual_role,mod.blocks.7|muon|B_Hqql_to_Tbl,mod.blocks.7 muon,,,,,,,,,,muon,B_Hqql_to_Tbl,,
residual_role:mod.blocks.0|muon|A_Hqql_correct,residual_role,mod.blocks.0|muon|A_Hqql_correct,mod.blocks.0 muon,,,,,,,,,,muon,A_Hqql_correct,,
residual_role:mod.blocks.1|muon|A_Hqql_correct,residual_role,mod.blocks.1|muon|A_Hqql_correct,mod.blocks.1 muon,,,,,,,,,,muon,A_Hqql_correct,,
residual_role:mod.blocks.6|muon|C_Tbl_correct,residual_role,mod.blocks.6|muon|C_Tbl_correct,mod.blocks.6 muon,,,,,,,,,,muon,C_Tbl_correct,,
residual_block:mod.blocks.6,residual_block,mod.blocks.6,mod.blocks.6,,,,,,,,,,,,,
residual_role:mod.blocks.1|electron|A_Hqql_correct,residual_role,mod.blocks.1|electron|A_Hqql_correct,mod.blocks.1 electron,,,,,,,,,,electron,A_Hqql_correct,,
residual_role:mod.cls_blocks.1|photon|D_Tbl_to_Hqql,residual_role,mod.cls_blocks.1|photon|D_Tbl_to_Hqql,mod.cls_blocks.1 photon,,,,,,,,,,photon,D_Tbl_to_Hqql,,
residual_role:mod.blocks.0|electron|C_Tbl_correct,residual_role,mod.blocks.0|electron|C_Tbl_correct,mod.blocks.0 electron,,,,,,,,,,electron,C_Tbl_correct,,
residual_role:mod.blocks.3|muon|C_Tbl_correct,residual_role,mod.blocks.3|muon|C_Tbl_correct,mod.blocks.3 muon,,,,,,,,,,muon,C_Tbl_correct,,
residual_block:mod.blocks.3,residual_block,mod.blocks.3,mod.blocks.3,,,,,,,,,,,,,
residual_role:mod.blocks.3|electron|A_Hqql_correct,residual_role,mod.blocks.3|electron|A_Hqql_correct,mod.blocks.3 electron,,,,,,,,,,electron,A_Hqql_correct,,
residual_role:mod.blocks.3|muon|D_Tbl_to_Hqql,residual_role,mod.blocks.3|muon|D_Tbl_to_Hqql,mod.blocks.3 muon,,,,,,,,,,muon,D_Tbl_to_Hqql,,
residual_role:mod.blocks.6|electron|C_Tbl_correct,residual_role,mod.blocks.6|electron|C_Tbl_correct,mod.blocks.6 electron,,,,,,,,,,electron,C_Tbl_correct,,
residual_role:mod.blocks.1|electron|C_Tbl_correct,residual_role,mod.blocks.1|electron|C_Tbl_correct,mod.blocks.1 electron,,,,,,,,,,electron,C_Tbl_correct,,
residual_role:mod.blocks.0|muon|C_Tbl_correct,residual_role,mod.blocks.0|muon|C_Tbl_correct,mod.blocks.0 muon,,,,,,,,,,muon,C_Tbl_correct,,
residual_role:mod.blocks.7|electron|C_Tbl_correct,residual_role,mod.blocks.7|electron|C_Tbl_correct,mod.blocks.7 electron,,,,,,,,,,electron,C_Tbl_correct,,
residual_role:mod.blocks.2|muon|A_Hqql_correct,residual_role,mod.blocks.2|muon|A_Hqql_correct,mod.blocks.2 muon,,,,,,,,,,muon,A_Hqql_correct,,
residual_block:mod.blocks.2,residual_block,mod.blocks.2,mod.blocks.2,,,,,,,,,,,,,
residual_role:mod.blocks.3|electron|D_Tbl_to_Hqql,residual_role,mod.blocks.3|electron|D_Tbl_to_Hqql,mod.blocks.3 electron,,,,,,,,,,electron,D_Tbl_to_Hqql,,
residual_role:mod.blocks.4|electron|D_Tbl_to_Hqql,residual_role,mod.blocks.4|electron|D_Tbl_to_Hqql,mod.blocks.4 electron,,,,,,,,,,electron,D_Tbl_to_Hqql,,
residual_role:mod.blocks.0|electron|D_Tbl_to_Hqql,residual_role,mod.blocks.0|electron|D_Tbl_to_Hqql,mod.blocks.0 electron,,,,,,,,,,electron,D_Tbl_to_Hqql,,
residual_role:mod.blocks.2|electron|C_Tbl_correct,residual_role,mod.blocks.2|electron|C_Tbl_correct,mod.blocks.2 electron,,,,,,,,,,electron,C_Tbl_correct,,
residual_role:mod.blocks.3|muon|A_Hqql_correct,residual_role,mod.blocks.3|muon|A_Hqql_correct,mod.blocks.3 muon,,,,,,,,,,muon,A_Hqql_correct,,
residual_role:mod.blocks.7|electron|B_Hqql_to_Tbl,residual_role,mod.blocks.7|electron|B_Hqql_to_Tbl,mod.blocks.7 electron,,,,,,,,,,electron,B_Hqql_to_Tbl,,
residual_role:mod.blocks.4|electron|A_Hqql_correct,residual_role,mod.blocks.4|electron|A_Hqql_correct,mod.blocks.4 electron,,,,,,,,,,electron,A_Hqql_correct,,
residual_role:mod.blocks.2|muon|B_Hqql_to_Tbl,residual_role,mod.blocks.2|muon|B_Hqql_to_Tbl,mod.blocks.2 muon,,,,,,,,,,muon,B_Hqql_to_Tbl,,
residual_role:mod.blocks.7|electron|D_Tbl_to_Hqql,residual_role,mod.blocks.7|electron|D_Tbl_to_Hqql,mod.blocks.7 electron,,,,,,,,,,electron,D_Tbl_to_Hqql,,
classifier_activation_dim:fc_input_dim_2,classifier_activation_dim,fc_input_dim_2,fc input dim 2,,,,,,,,,,,,3.2069001868367195,0.25
classifier_activation_dim:fc_input_dim_1,classifier_activation_dim,fc_input_dim_1,fc input dim 1,,,,,,,,,,,,1.6818933757022023,-0.25
classifier_activation_dim:fc_input_dim_103,classifier_activation_dim,fc_input_dim_103,fc input dim 103,,,,,,,,,,,,-0.9633766748011112,-0.27712365984916687
classifier_activation_dim:fc_input_dim_8,classifier_activation_dim,fc_input_dim_8,fc input dim 8,,,,,,,,,,,,-0.32054266333580017,-0.22047212719917297
classifier_activation_dim:fc_input_dim_76,classifier_activation_dim,fc_input_dim_76,fc input dim 76,,,,,,,,,,,,0.7197285126894712,0.12832869589328766
classifier_activation_dim:fc_input_dim_79,classifier_activation_dim,fc_input_dim_79,fc input dim 79,,,,,,,,,,,,2.8463678434491158,0.032083988189697266
classifier_activation_dim:fc_input_dim_34,classifier_activation_dim,fc_input_dim_34,fc input dim 34,,,,,,,,,,,,1.7331512104719877,-0.038518406450748444
classifier_activation_dim:fc_input_dim_57,classifier_activation_dim,fc_input_dim_57,fc input dim 57,,,,,,,,,,,,0.7197827808558941,-0.08913352340459824
classifier_activation_dim:fc_input_dim_121,classifier_activation_dim,fc_input_dim_121,fc input dim 121,,,,,,,,,,,,-0.21884749038144946,0.16841143369674683
classifier_activation_dim:fc_input_dim_3,classifier_activation_dim,fc_input_dim_3,fc input dim 3,,,,,,,,,,,,0.24989775121212005,-0.05393064022064209
