analysis_group,source_group,source_root,entry_idx,true_label,pred_label,src_label,tgt_label,score_src,score_tgt,margin_tgt_minus_src,margin_src_minus_tgt,atlas_rank,builder
A_src_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,0,label_Tbl,label_Tbl,label_Tbl,label_Hqql,0.9999982118606567,1.4504983028018614e-06,-0.9999967613623539,0.9999967613623539,14,pair_direct_legacy_replay
A_src_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1,label_Tbl,label_Tbl,label_Tbl,label_Hqql,0.9998186230659485,0.00018010125495493412,-0.9996385218109936,0.9996385218109936,14,pair_direct_legacy_replay
A_src_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,2,label_Tbl,label_Tbl,label_Tbl,label_Hqql,0.9999872446060181,9.028410019595867e-09,-0.999987235577608,0.999987235577608,14,pair_direct_legacy_replay
A_src_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,3,label_Tbl,label_Tbl,label_Tbl,label_Hqql,0.999776303768158,6.421913712983951e-05,-0.9997120846310281,0.9997120846310281,14,pair_direct_legacy_replay
A_src_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,4,label_Tbl,label_Tbl,label_Tbl,label_Hqql,0.9997386336326599,0.000245306349825114,-0.9994933272828348,0.9994933272828348,14,pair_direct_legacy_replay
A_src_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,5,label_Tbl,label_Tbl,label_Tbl,label_Hqql,0.9999454021453857,5.374837928684428e-05,-0.9998916537660989,0.9998916537660989,14,pair_direct_legacy_replay
A_src_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,6,label_Tbl,label_Tbl,label_Tbl,label_Hqql,0.9999346733093262,9.135335858445615e-06,-0.9999255379734677,0.9999255379734677,14,pair_direct_legacy_replay
A_src_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,7,label_Tbl,label_Tbl,label_Tbl,label_Hqql,0.9876025319099426,0.012380849570035934,-0.9752216823399067,0.9752216823399067,14,pair_direct_legacy_replay
A_src_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,8,label_Tbl,label_Tbl,label_Tbl,label_Hqql,0.9999634027481079,3.3151169191114604e-05,-0.9999302515789168,0.9999302515789168,14,pair_direct_legacy_replay
A_src_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,9,label_Tbl,label_Tbl,label_Tbl,label_Hqql,0.9999721050262451,2.1386582375271246e-05,-0.9999507184438698,0.9999507184438698,14,pair_direct_legacy_replay
A_src_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,10,label_Tbl,label_Tbl,label_Tbl,label_Hqql,0.9999963045120239,3.612203045122442e-06,-0.9999926923089788,0.9999926923089788,14,pair_direct_legacy_replay
A_src_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,11,label_Tbl,label_Tbl,label_Tbl,label_Hqql,0.9946657419204712,0.00532524986192584,-0.9893404920585454,0.9893404920585454,14,pair_direct_legacy_replay
A_src_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,12,label_Tbl,label_Tbl,label_Tbl,label_Hqql,0.9999982118606567,3.5259145647614787e-07,-0.9999978592692003,0.9999978592692003,14,pair_direct_legacy_replay
A_src_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,13,label_Tbl,label_Tbl,label_Tbl,label_Hqql,0.9944056272506714,0.0055896867997944355,-0.988815940450877,0.988815940450877,14,pair_direct_legacy_replay
A_src_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,14,label_Tbl,label_Tbl,label_Tbl,label_Hqql,0.9942818880081177,0.005540898069739342,-0.9887409899383783,0.9887409899383783,14,pair_direct_legacy_replay
A_src_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,15,label_Tbl,label_Tbl,label_Tbl,label_Hqql,0.9487291574478149,0.051242146641016006,-0.8974870108067989,0.8974870108067989,14,pair_direct_legacy_replay
A_src_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,16,label_Tbl,label_Tbl,label_Tbl,label_Hqql,0.9993010759353638,0.0006966777727939188,-0.9986043981625699,0.9986043981625699,14,pair_direct_legacy_replay
A_src_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,17,label_Tbl,label_Tbl,label_Tbl,label_Hqql,0.977993369102478,0.021992219612002373,-0.9560011494904757,0.9560011494904757,14,pair_direct_legacy_replay
A_src_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,18,label_Tbl,label_Tbl,label_Tbl,label_Hqql,0.9998769760131836,0.00011706836085068062,-0.9997599076523329,0.9997599076523329,14,pair_direct_legacy_replay
