module,dim,weight_tgt_minus_src,bias_tgt_minus_src,src_label,tgt_label,legacy_weight_tbl_minus_hqql,legacy_bias_tbl_minus_hqql
mod.fc.0,57,-1.6500920057296753,-0.04742395132780075,label_Hbb,label_Hgg,-1.6500920057296753,-0.04742395132780075
mod.fc.0,121,1.0862383842468262,-0.04742395132780075,label_Hbb,label_Hgg,1.0862383842468262,-0.04742395132780075
mod.fc.0,3,-0.9598933458328247,-0.04742395132780075,label_Hbb,label_Hgg,-0.9598933458328247,-0.04742395132780075
mod.fc.0,8,-0.4722864627838135,-0.04742395132780075,label_Hbb,label_Hgg,-0.4722864627838135,-0.04742395132780075
mod.fc.0,76,-0.4721652865409851,-0.04742395132780075,label_Hbb,label_Hgg,-0.4721652865409851,-0.04742395132780075
mod.fc.0,66,0.3721188008785248,-0.04742395132780075,label_Hbb,label_Hgg,0.3721188008785248,-0.04742395132780075
mod.fc.0,23,0.36653202772140503,-0.04742395132780075,label_Hbb,label_Hgg,0.36653202772140503,-0.04742395132780075
mod.fc.0,18,-0.33003148436546326,-0.04742395132780075,label_Hbb,label_Hgg,-0.33003148436546326,-0.04742395132780075
mod.fc.0,2,0.3072572648525238,-0.04742395132780075,label_Hbb,label_Hgg,0.3072572648525238,-0.04742395132780075
mod.fc.0,58,0.22766856849193573,-0.04742395132780075,label_Hbb,label_Hgg,0.22766856849193573,-0.04742395132780075
mod.fc.0,82,0.22333502769470215,-0.04742395132780075,label_Hbb,label_Hgg,0.22333502769470215,-0.04742395132780075
mod.fc.0,54,-0.20304203033447266,-0.04742395132780075,label_Hbb,label_Hgg,-0.20304203033447266,-0.04742395132780075
mod.fc.0,123,0.14749367535114288,-0.04742395132780075,label_Hbb,label_Hgg,0.14749367535114288,-0.04742395132780075
mod.fc.0,103,-0.12563985586166382,-0.04742395132780075,label_Hbb,label_Hgg,-0.12563985586166382,-0.04742395132780075
mod.fc.0,45,-0.11825016140937805,-0.04742395132780075,label_Hbb,label_Hgg,-0.11825016140937805,-0.04742395132780075
mod.fc.0,34,-0.10721400380134583,-0.04742395132780075,label_Hbb,label_Hgg,-0.10721400380134583,-0.04742395132780075
mod.fc.0,10,0.10002177953720093,-0.04742395132780075,label_Hbb,label_Hgg,0.10002177953720093,-0.04742395132780075
mod.fc.0,96,0.07516401261091232,-0.04742395132780075,label_Hbb,label_Hgg,0.07516401261091232,-0.04742395132780075
mod.fc.0,124,0.06303058564662933,-0.04742395132780075,label_Hbb,label_Hgg,0.06303058564662933,-0.04742395132780075
mod.fc.0,6,-0.040551796555519104,-0.04742395132780075,label_Hbb,label_Hgg,-0.040551796555519104,-0.04742395132780075
mod.fc.0,91,-0.028453879058361053,-0.04742395132780075,label_Hbb,label_Hgg,-0.028453879058361053,-0.04742395132780075
mod.fc.0,80,0.017193160951137543,-0.04742395132780075,label_Hbb,label_Hgg,0.017193160951137543,-0.04742395132780075
mod.fc.0,110,-0.010361346416175365,-0.04742395132780075,label_Hbb,label_Hgg,-0.010361346416175365,-0.04742395132780075
mod.fc.0,79,-0.005844682455062866,-0.04742395132780075,label_Hbb,label_Hgg,-0.005844682455062866,-0.04742395132780075
mod.fc.0,115,0.0006538480520248413,-0.04742395132780075,label_Hbb,label_Hgg,0.0006538480520248413,-0.04742395132780075
mod.fc.0,78,0.0003244541585445404,-0.04742395132780075,label_Hbb,label_Hgg,0.0003244541585445404,-0.04742395132780075
mod.fc.0,4,4.917755722999573e-05,-0.04742395132780075,label_Hbb,label_Hgg,4.917755722999573e-05,-0.04742395132780075
mod.fc.0,11,-3.8489699363708496e-05,-0.04742395132780075,label_Hbb,label_Hgg,-3.8489699363708496e-05,-0.04742395132780075
mod.fc.0,118,-3.07941809296608e-05,-0.04742395132780075,label_Hbb,label_Hgg,-3.07941809296608e-05,-0.04742395132780075
mod.fc.0,109,-2.010539174079895e-05,-0.04742395132780075,label_Hbb,label_Hgg,-2.010539174079895e-05,-0.04742395132780075
mod.fc.0,49,-1.8406659364700317e-05,-0.04742395132780075,label_Hbb,label_Hgg,-1.8406659364700317e-05,-0.04742395132780075
mod.fc.0,15,-1.3465993106365204e-05,-0.04742395132780075,label_Hbb,label_Hgg,-1.3465993106365204e-05,-0.04742395132780075
mod.fc.0,88,-1.2733042240142822e-05,-0.04742395132780075,label_Hbb,label_Hgg,-1.2733042240142822e-05,-0.04742395132780075
mod.fc.0,77,1.2036412954330444e-05,-0.04742395132780075,label_Hbb,label_Hgg,1.2036412954330444e-05,-0.04742395132780075
mod.fc.0,19,-1.0944902896881104e-05,-0.04742395132780075,label_Hbb,label_Hgg,-1.0944902896881104e-05,-0.04742395132780075
mod.fc.0,106,1.0683317668735981e-05,-0.04742395132780075,label_Hbb,label_Hgg,1.0683317668735981e-05,-0.04742395132780075
mod.fc.0,29,-9.63546335697174e-06,-0.04742395132780075,label_Hbb,label_Hgg,-9.63546335697174e-06,-0.04742395132780075
mod.fc.0,38,-9.290874004364014e-06,-0.04742395132780075,label_Hbb,label_Hgg,-9.290874004364014e-06,-0.04742395132780075
mod.fc.0,112,-8.853152394294739e-06,-0.04742395132780075,label_Hbb,label_Hgg,-8.853152394294739e-06,-0.04742395132780075
mod.fc.0,31,-8.441507816314697e-06,-0.04742395132780075,label_Hbb,label_Hgg,-8.441507816314697e-06,-0.04742395132780075
