id,kind,name,label,W_tgt_minus_src,bias_tgt_minus_src,src_label,tgt_label,kind2,top_group,diagnosis,B_write,B_AxGrad,role,group,activation,grad
objective:label_Zqq-label_Hbb,objective,label_Zqq-label_Hbb,J=label_Zqq-label_Hbb,,,,,,,,,,,,,
classifier:mod.fc,classifier,mod.fc,classifier head,,,,,,,,,,,,,
classifier_dim:fc_dim_103,classifier_dim,fc_dim_103,fc_dim_103,-1.2776089906692505,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_10,classifier_dim,fc_dim_10,fc_dim_10,0.8910177946090698,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_79,classifier_dim,fc_dim_79,fc_dim_79,-0.8846343755722046,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_66,classifier_dim,fc_dim_66,fc_dim_66,-0.7835183143615723,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_2,classifier_dim,fc_dim_2,fc_dim_2,0.7796503901481628,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_57,classifier_dim,fc_dim_57,fc_dim_57,-0.7102783918380737,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_18,classifier_dim,fc_dim_18,fc_dim_18,-0.7037568092346191,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_3,classifier_dim,fc_dim_3,fc_dim_3,-0.6120679974555969,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_23,classifier_dim,fc_dim_23,fc_dim_23,0.5560668706893921,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_82,classifier_dim,fc_dim_82,fc_dim_82,-0.4513292610645294,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_54,classifier_dim,fc_dim_54,fc_dim_54,-0.41031748056411743,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_96,classifier_dim,fc_dim_96,fc_dim_96,0.27392271161079407,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_91,classifier_dim,fc_dim_91,fc_dim_91,0.2268742471933365,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_124,classifier_dim,fc_dim_124,fc_dim_124,0.12154433131217957,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_123,classifier_dim,fc_dim_123,fc_dim_123,0.11423195898532867,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_34,classifier_dim,fc_dim_34,fc_dim_34,-0.10607261955738068,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_8,classifier_dim,fc_dim_8,fc_dim_8,0.07135626673698425,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_45,classifier_dim,fc_dim_45,fc_dim_45,-0.06807690858840942,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_121,classifier_dim,fc_dim_121,fc_dim_121,-0.031418055295944214,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_58,classifier_dim,fc_dim_58,fc_dim_58,0.027320027351379395,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_110,classifier_dim,fc_dim_110,fc_dim_110,-0.02397998794913292,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_6,classifier_dim,fc_dim_6,fc_dim_6,0.019817285239696503,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_80,classifier_dim,fc_dim_80,fc_dim_80,-0.01870536059141159,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_76,classifier_dim,fc_dim_76,fc_dim_76,0.013756759464740753,0.11870063096284866,label_Hbb,label_Zqq,,,,,,,,,
residual_cls:mod.cls_blocks.0,residual_cls,mod.cls_blocks.0,mod.cls_blocks.0,,,,,cls,B_Hqql_to_Tbl,,,,,,,
residual_cls:mod.cls_blocks.1,residual_cls,mod.cls_blocks.1,mod.cls_blocks.1,,,,,cls,B_Hqql_to_Tbl,,,,,,,
residual_particle:mod.blocks.0,residual_particle,mod.blocks.0,mod.blocks.0,,,,,particle,A_Hqql_correct,,,,,,,
