analysis_group,source_group,source_root,entry_idx,true_label,pred_label,src_label,tgt_label,score_src,score_tgt,margin_tgt_minus_src,margin_src_minus_tgt,atlas_rank,builder,pair_original_analysis_group,score_Hqql,score_Tbl,margin_Tbl_minus_Hqql,margin_Hqql_minus_Tbl,adapter_src_label,adapter_tgt_label
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,0,label_Hgg,label_Hgg,label_Hgg,label_Hbb,0.8480517864227295,0.13583451509475708,-0.7122172713279724,0.7122172713279724,10,pair_direct_legacy_replay,A_src_correct,0.8480517864227295,0.13583451509475708,-0.7122172713279724,0.7122172713279724,label_Hgg,label_Hbb
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,1,label_Hgg,label_Hgg,label_Hgg,label_Hbb,0.659845232963562,0.04908804967999458,-0.6107571832835674,0.6107571832835674,10,pair_direct_legacy_replay,A_src_correct,0.659845232963562,0.04908804967999458,-0.6107571832835674,0.6107571832835674,label_Hgg,label_Hbb
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,2,label_Hgg,label_Hgg,label_Hgg,label_Hbb,0.890439510345459,0.06225595623254776,-0.8281835541129112,0.8281835541129112,10,pair_direct_legacy_replay,A_src_correct,0.890439510345459,0.06225595623254776,-0.8281835541129112,0.8281835541129112,label_Hgg,label_Hbb
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,3,label_Hgg,label_Hgg,label_Hgg,label_Hbb,0.6316474676132202,0.024318676441907883,-0.6073287911713123,0.6073287911713123,10,pair_direct_legacy_replay,A_src_correct,0.6316474676132202,0.024318676441907883,-0.6073287911713123,0.6073287911713123,label_Hgg,label_Hbb
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,4,label_Hgg,label_Hgg,label_Hgg,label_Hbb,0.8188755512237549,0.042216550558805466,-0.7766590006649494,0.7766590006649494,10,pair_direct_legacy_replay,A_src_correct,0.8188755512237549,0.042216550558805466,-0.7766590006649494,0.7766590006649494,label_Hgg,label_Hbb
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,5,label_Hgg,label_Hgg,label_Hgg,label_Hbb,0.9802529811859131,0.00262610986828804,-0.977626871317625,0.977626871317625,10,pair_direct_legacy_replay,A_src_correct,0.9802529811859131,0.00262610986828804,-0.977626871317625,0.977626871317625,label_Hgg,label_Hbb
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,7,label_Hgg,label_Hgg,label_Hgg,label_Hbb,0.7792337536811829,0.026818156242370605,-0.7524155974388123,0.7524155974388123,10,pair_direct_legacy_replay,A_src_correct,0.7792337536811829,0.026818156242370605,-0.7524155974388123,0.7524155974388123,label_Hgg,label_Hbb
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,9,label_Hgg,label_Hgg,label_Hgg,label_Hbb,0.5620830655097961,0.06320659816265106,-0.4988764673471451,0.4988764673471451,10,pair_direct_legacy_replay,A_src_correct,0.5620830655097961,0.06320659816265106,-0.4988764673471451,0.4988764673471451,label_Hgg,label_Hbb
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,10,label_Hgg,label_Hgg,label_Hgg,label_Hbb,0.33997422456741333,0.09098658710718155,-0.24898763746023178,0.24898763746023178,10,pair_direct_legacy_replay,A_src_correct,0.33997422456741333,0.09098658710718155,-0.24898763746023178,0.24898763746023178,label_Hgg,label_Hbb
B_Hqql_to_Tbl,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,12,label_Hgg,label_Hbb,label_Hgg,label_Hbb,0.23481202125549316,0.4910563826560974,0.25624436140060425,-0.25624436140060425,10,pair_direct_legacy_replay,B_src_to_tgt,0.23481202125549316,0.4910563826560974,0.25624436140060425,-0.25624436140060425,label_Hgg,label_Hbb
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,13,label_Hgg,label_Hgg,label_Hgg,label_Hbb,0.8757035136222839,0.01180084329098463,-0.8639026703312993,0.8639026703312993,10,pair_direct_legacy_replay,A_src_correct,0.8757035136222839,0.01180084329098463,-0.8639026703312993,0.8639026703312993,label_Hgg,label_Hbb
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,14,label_Hgg,label_Hgg,label_Hgg,label_Hbb,0.3735963702201843,0.02410201169550419,-0.34949435852468014,0.34949435852468014,10,pair_direct_legacy_replay,A_src_correct,0.3735963702201843,0.02410201169550419,-0.34949435852468014,0.34949435852468014,label_Hgg,label_Hbb
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,15,label_Hgg,label_Hgg,label_Hgg,label_Hbb,0.8462412357330322,0.014728478156030178,-0.831512757577002,0.831512757577002,10,pair_direct_legacy_replay,A_src_correct,0.8462412357330322,0.014728478156030178,-0.831512757577002,0.831512757577002,label_Hgg,label_Hbb
B_Hqql_to_Tbl,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,16,label_Hgg,label_Hbb,label_Hgg,label_Hbb,0.11978483945131302,0.3403855860233307,0.22060074657201767,-0.22060074657201767,10,pair_direct_legacy_replay,B_src_to_tgt,0.11978483945131302,0.3403855860233307,0.22060074657201767,-0.22060074657201767,label_Hgg,label_Hbb
B_Hqql_to_Tbl,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,17,label_Hgg,label_Hbb,label_Hgg,label_Hbb,0.2497732788324356,0.7264766097068787,0.47670333087444305,-0.47670333087444305,10,pair_direct_legacy_replay,B_src_to_tgt,0.2497732788324356,0.7264766097068787,0.47670333087444305,-0.47670333087444305,label_Hgg,label_Hbb
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,18,label_Hgg,label_Hgg,label_Hgg,label_Hbb,0.863422155380249,0.004993668757379055,-0.85842848662287,0.85842848662287,10,pair_direct_legacy_replay,A_src_correct,0.863422155380249,0.004993668757379055,-0.85842848662287,0.85842848662287,label_Hgg,label_Hbb
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,19,label_Hgg,label_Hgg,label_Hgg,label_Hbb,0.4282982349395752,0.31269606947898865,-0.11560216546058655,0.11560216546058655,10,pair_direct_legacy_replay,A_src_correct,0.4282982349395752,0.31269606947898865,-0.11560216546058655,0.11560216546058655,label_Hgg,label_Hbb
A_Hqql_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,20,label_Hgg,label_Hgg,label_Hgg,label_Hbb,0.9297220706939697,0.010187945328652859,-0.9195341253653169,0.9195341253653169,10,pair_direct_legacy_replay,A_src_correct,0.9297220706939697,0.010187945328652859,-0.9195341253653169,0.9195341253653169,label_Hgg,label_Hbb
