source,target,kind,weight,formula,src_label,tgt_label,dim,objective,group,mean_abs,B_flip,action,rules,score,tensor
classifier:mod.fc,objective:label_Zqq-label_Hbb,classifier_to_objective,1.0,logits=fc(z),label_Hbb,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_103,classifier:mod.fc,linear_direction,-1.2776089906692505,,label_Hbb,label_Zqq,103,,,,,,,,
classifier_dim:fc_dim_10,classifier:mod.fc,linear_direction,0.8910177946090698,,label_Hbb,label_Zqq,10,,,,,,,,
classifier_dim:fc_dim_79,classifier:mod.fc,linear_direction,-0.8846343755722046,,label_Hbb,label_Zqq,79,,,,,,,,
classifier_dim:fc_dim_66,classifier:mod.fc,linear_direction,-0.7835183143615723,,label_Hbb,label_Zqq,66,,,,,,,,
classifier_dim:fc_dim_2,classifier:mod.fc,linear_direction,0.7796503901481628,,label_Hbb,label_Zqq,2,,,,,,,,
classifier_dim:fc_dim_57,classifier:mod.fc,linear_direction,-0.7102783918380737,,label_Hbb,label_Zqq,57,,,,,,,,
classifier_dim:fc_dim_18,classifier:mod.fc,linear_direction,-0.7037568092346191,,label_Hbb,label_Zqq,18,,,,,,,,
classifier_dim:fc_dim_3,classifier:mod.fc,linear_direction,-0.6120679974555969,,label_Hbb,label_Zqq,3,,,,,,,,
classifier_dim:fc_dim_23,classifier:mod.fc,linear_direction,0.5560668706893921,,label_Hbb,label_Zqq,23,,,,,,,,
classifier_dim:fc_dim_82,classifier:mod.fc,linear_direction,-0.4513292610645294,,label_Hbb,label_Zqq,82,,,,,,,,
classifier_dim:fc_dim_54,classifier:mod.fc,linear_direction,-0.41031748056411743,,label_Hbb,label_Zqq,54,,,,,,,,
classifier_dim:fc_dim_96,classifier:mod.fc,linear_direction,0.27392271161079407,,label_Hbb,label_Zqq,96,,,,,,,,
classifier_dim:fc_dim_91,classifier:mod.fc,linear_direction,0.2268742471933365,,label_Hbb,label_Zqq,91,,,,,,,,
classifier_dim:fc_dim_124,classifier:mod.fc,linear_direction,0.12154433131217957,,label_Hbb,label_Zqq,124,,,,,,,,
classifier_dim:fc_dim_123,classifier:mod.fc,linear_direction,0.11423195898532867,,label_Hbb,label_Zqq,123,,,,,,,,
classifier_dim:fc_dim_34,classifier:mod.fc,linear_direction,-0.10607261955738068,,label_Hbb,label_Zqq,34,,,,,,,,
classifier_dim:fc_dim_8,classifier:mod.fc,linear_direction,0.07135626673698425,,label_Hbb,label_Zqq,8,,,,,,,,
classifier_dim:fc_dim_45,classifier:mod.fc,linear_direction,-0.06807690858840942,,label_Hbb,label_Zqq,45,,,,,,,,
classifier_dim:fc_dim_121,classifier:mod.fc,linear_direction,-0.031418055295944214,,label_Hbb,label_Zqq,121,,,,,,,,
classifier_dim:fc_dim_58,classifier:mod.fc,linear_direction,0.027320027351379395,,label_Hbb,label_Zqq,58,,,,,,,,
classifier_dim:fc_dim_110,classifier:mod.fc,linear_direction,-0.02397998794913292,,label_Hbb,label_Zqq,110,,,,,,,,
classifier_dim:fc_dim_6,classifier:mod.fc,linear_direction,0.019817285239696503,,label_Hbb,label_Zqq,6,,,,,,,,
classifier_dim:fc_dim_80,classifier:mod.fc,linear_direction,-0.01870536059141159,,label_Hbb,label_Zqq,80,,,,,,,,
classifier_dim:fc_dim_76,classifier:mod.fc,linear_direction,0.013756759464740753,,label_Hbb,label_Zqq,76,,,,,,,,
residual_cls:mod.cls_blocks.0,classifier:mod.fc,residual_to_classifier,0.6010969076305628,,,,,signed_hqql_tbl,A_Hqql_correct,0.6010969076305628,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.5243867859244347,,,,,signed_hqql_tbl,A_Hqql_correct,0.5243867859244347,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.28998764930292964,,,,,signed_hqql_tbl,C_Tbl_correct,0.292844211217016,,,,,
residual_particle:mod.blocks.0,classifier:mod.fc,residual_to_classifier,-0.21466549392789602,,,,,signed_hqql_tbl,C_Tbl_correct,0.5771093871444464,,,,,
