analysis_group,source_group,source_root,entry_idx,true_label,pred_label,src_label,tgt_label,score_src,score_tgt,margin_tgt_minus_src,margin_src_minus_tgt,atlas_rank,builder
A_src_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,0,label_Hgg,label_Hgg,label_Hgg,label_Hcc,0.8480517864227295,0.0109275346621871,-0.8371242517605424,0.8371242517605424,11,pair_direct_legacy_replay
A_src_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,1,label_Hgg,label_Hgg,label_Hgg,label_Hcc,0.659845232963562,0.056227341294288635,-0.6036178916692734,0.6036178916692734,11,pair_direct_legacy_replay
A_src_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,2,label_Hgg,label_Hgg,label_Hgg,label_Hcc,0.890439510345459,0.0358969122171402,-0.8545425981283188,0.8545425981283188,11,pair_direct_legacy_replay
A_src_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,3,label_Hgg,label_Hgg,label_Hgg,label_Hcc,0.6316474676132202,0.07496200501918793,-0.5566854625940323,0.5566854625940323,11,pair_direct_legacy_replay
A_src_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,4,label_Hgg,label_Hgg,label_Hgg,label_Hcc,0.8188755512237549,0.06943511962890625,-0.7494404315948486,0.7494404315948486,11,pair_direct_legacy_replay
A_src_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,5,label_Hgg,label_Hgg,label_Hgg,label_Hcc,0.9802529811859131,0.001846435246989131,-0.978406545938924,0.978406545938924,11,pair_direct_legacy_replay
A_src_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,7,label_Hgg,label_Hgg,label_Hgg,label_Hcc,0.7792337536811829,0.008618884719908237,-0.7706148689612746,0.7706148689612746,11,pair_direct_legacy_replay
A_src_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,9,label_Hgg,label_Hgg,label_Hgg,label_Hcc,0.5620830655097961,0.0447113998234272,-0.5173716656863689,0.5173716656863689,11,pair_direct_legacy_replay
A_src_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,10,label_Hgg,label_Hgg,label_Hgg,label_Hcc,0.33997422456741333,0.19913741946220398,-0.14083680510520935,0.14083680510520935,11,pair_direct_legacy_replay
A_src_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,13,label_Hgg,label_Hgg,label_Hgg,label_Hcc,0.8757035136222839,0.02123532071709633,-0.8544681929051876,0.8544681929051876,11,pair_direct_legacy_replay
A_src_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,14,label_Hgg,label_Hgg,label_Hgg,label_Hcc,0.3735963702201843,0.029374098405241966,-0.34422227181494236,0.34422227181494236,11,pair_direct_legacy_replay
A_src_correct,HToGG,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToGG_120.root,15,label_Hgg,label_Hgg,label_Hgg,label_Hcc,0.8462412357330322,0.041123244911432266,-0.8051179908216,0.8051179908216,11,pair_direct_legacy_replay
