objective,head_id,pair_role,B_mean_A,B_write_dot_grad,B_abs_write_dot_grad,A_write_dot_grad,C_write_dot_grad,D_write_dot_grad,B_minus_A_write,B_minus_C_write,B_value_norm,B_context_grad_norm,support_score
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,0.07010400543610255,-0.1751911441485087,0.1751911441485087,0.025587452834265098,0.0,0.0,-0.20077859698277378,-0.1751911441485087,152.1468505859375,0.029961867878834408,0.31937822867702276
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-CLS,0.06489467807114124,-0.13649134524166584,0.13649134524166584,0.05415771043044515,0.0,0.0,-0.190649055672111,-0.13649134524166584,152.1468505859375,0.027885585092008114,0.2659387093881378
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,charged_hadron<-CLS,0.06353133171796799,-0.06371781478325526,0.06371781478325526,-0.007377885773571001,0.0,0.0,-0.056339929009684264,-0.06371781478325526,102.39976501464844,0.023496963704625767,0.10781723298391122
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-CLS,0.05761399865150452,-0.052841884549707174,0.052841884549707174,0.008886829411494546,0.0,0.0,-0.06172871396120172,-0.052841884549707174,102.39976501464844,0.02293571224436164,0.09691671266773483
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,0.049266695976257324,-0.020391948521137238,0.020391948521137238,0.11939861066639423,0.0,0.0,-0.13979055918753147,-0.020391948521137238,152.1468505859375,0.021656736731529236,0.09538521524518728
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h7,neutral_hadron<-electron,0.11362969875335693,0.035247765481472015,0.035247765481472015,0.0,0.0,0.0,0.035247765481472015,0.035247765481472015,32.528743743896484,0.021329261362552643,0.06168358959257603
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,neutral_hadron<-electron,0.11362968385219574,0.0352477990090847,0.0352477990090847,9.12724353838712e-05,0.0,0.0,0.03515652657370083,0.0352477990090847,32.528743743896484,0.021329272538423538,0.06163801204820629
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-CLS,0.039861999452114105,-0.02021409384906292,0.02021409384906292,0.0458301124162972,0.0,0.0,-0.06604420626536012,-0.02021409384906292,102.39976501464844,0.02125195786356926,0.05828972044400871
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,charged_hadron<-CLS,0.039696965366601944,-0.013136620633304119,0.013136620633304119,0.015429265072776211,0.0,0.0,-0.028565885706080332,-0.013136620633304119,64.16429901123047,0.021920237690210342,0.030703718644670315
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,CLS<-CLS,0.03713024966418743,-0.010933009325526655,0.010933009325526655,0.01600472256541252,0.0,0.0,-0.026937731890939176,-0.010933009325526655,64.16429901123047,0.020874236710369587,0.027135127602377906
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-CLS,0.0,0.0,0.0,0.052880616237719856,0.0,0.0,-0.052880616237719856,0.0,0.0,0.0,0.026440308118859928
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.02442097876753126,-0.013369500282264891,0.017913983735655035,0.0,0.0,0.0,-0.013369500282264891,-0.013369500282264891,6.191335042317708,0.003919024109130814,0.024532746357311095
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.022790156304836273,-0.012669870984696206,0.01734291400671715,-0.0019431013044797713,-0.041758800928409286,0.01609682676292235,-0.010726769680216436,0.02908892994371308,5.887621879577637,0.003919024020433426,0.02236898432648371
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,CLS<-electron,0.06697574506203334,0.01267972937785089,0.01267972937785089,5.0449176342226565e-05,-0.0013736688997596502,0.0005189533112570643,0.012629280201508664,0.01405339827761054,15.243444442749023,0.012160926746825377,0.022164301823067944
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,CLS<-muon,0.026305558159947395,0.012445598840713501,0.012445598840713501,0.0,0.0,0.0,0.012445598840713501,0.012445598840713501,32.28035354614258,0.02658618427813053,0.021779797971248627
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,charged_hadron<-muon,0.026305558159947395,0.012445598840713501,0.012445598840713501,0.0,0.0,0.0,0.012445598840713501,0.012445598840713501,32.28035354614258,0.02658618427813053,0.021779797971248627
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h7,CLS<-electron,0.046711365381876625,0.011285092759256562,0.012213417561724782,0.0,0.0,0.0,0.011285092759256562,0.011285092759256562,15.155197143554688,0.012160922400653362,0.019980993529316038
