id,kind,name,label,W_tgt_minus_src,bias_tgt_minus_src,src_label,tgt_label,kind2,top_group,diagnosis,B_write,B_AxGrad,role,group,activation,grad
objective:label_Hbb-label_Zqq,objective,label_Hbb-label_Zqq,J=label_Hbb-label_Zqq,,,,,,,,,,,,,
classifier:mod.fc,classifier,mod.fc,classifier head,,,,,,,,,,,,,
classifier_dim:fc_dim_103,classifier_dim,fc_dim_103,fc_dim_103,1.2776089906692505,-0.11870063096284866,label_Zqq,label_Hbb,,,,,,,,,
classifier_dim:fc_dim_10,classifier_dim,fc_dim_10,fc_dim_10,-0.8910177946090698,-0.11870063096284866,label_Zqq,label_Hbb,,,,,,,,,
classifier_dim:fc_dim_79,classifier_dim,fc_dim_79,fc_dim_79,0.8846343755722046,-0.11870063096284866,label_Zqq,label_Hbb,,,,,,,,,
classifier_dim:fc_dim_66,classifier_dim,fc_dim_66,fc_dim_66,0.7835183143615723,-0.11870063096284866,label_Zqq,label_Hbb,,,,,,,,,
classifier_dim:fc_dim_2,classifier_dim,fc_dim_2,fc_dim_2,-0.7796503901481628,-0.11870063096284866,label_Zqq,label_Hbb,,,,,,,,,
classifier_dim:fc_dim_57,classifier_dim,fc_dim_57,fc_dim_57,0.7102783918380737,-0.11870063096284866,label_Zqq,label_Hbb,,,,,,,,,
classifier_dim:fc_dim_18,classifier_dim,fc_dim_18,fc_dim_18,0.7037568092346191,-0.11870063096284866,label_Zqq,label_Hbb,,,,,,,,,
classifier_dim:fc_dim_3,classifier_dim,fc_dim_3,fc_dim_3,0.6120679974555969,-0.11870063096284866,label_Zqq,label_Hbb,,,,,,,,,
classifier_dim:fc_dim_23,classifier_dim,fc_dim_23,fc_dim_23,-0.5560668706893921,-0.11870063096284866,label_Zqq,label_Hbb,,,,,,,,,
classifier_dim:fc_dim_82,classifier_dim,fc_dim_82,fc_dim_82,0.4513292610645294,-0.11870063096284866,label_Zqq,label_Hbb,,,,,,,,,
