source,target,kind,weight,formula,src_label,tgt_label,dim,objective,group,mean_abs,B_flip,action,rules,score,tensor
classifier:mod.fc,objective:label_H4q-label_Tbqq,classifier_to_objective,1.0,logits=fc(z),label_Tbqq,label_H4q,,,,,,,,,
classifier_dim:fc_dim_3,classifier:mod.fc,linear_direction,1.5487194061279297,,label_Tbqq,label_H4q,3,,,,,,,,
classifier_dim:fc_dim_121,classifier:mod.fc,linear_direction,1.5037727355957031,,label_Tbqq,label_H4q,121,,,,,,,,
classifier_dim:fc_dim_34,classifier:mod.fc,linear_direction,1.1432019472122192,,label_Tbqq,label_H4q,34,,,,,,,,
classifier_dim:fc_dim_10,classifier:mod.fc,linear_direction,1.0731618404388428,,label_Tbqq,label_H4q,10,,,,,,,,
classifier_dim:fc_dim_57,classifier:mod.fc,linear_direction,-0.8956151604652405,,label_Tbqq,label_H4q,57,,,,,,,,
classifier_dim:fc_dim_76,classifier:mod.fc,linear_direction,-0.8930710554122925,,label_Tbqq,label_H4q,76,,,,,,,,
classifier_dim:fc_dim_66,classifier:mod.fc,linear_direction,0.651732325553894,,label_Tbqq,label_H4q,66,,,,,,,,
classifier_dim:fc_dim_2,classifier:mod.fc,linear_direction,-0.46224814653396606,,label_Tbqq,label_H4q,2,,,,,,,,
classifier_dim:fc_dim_45,classifier:mod.fc,linear_direction,0.441714882850647,,label_Tbqq,label_H4q,45,,,,,,,,
classifier_dim:fc_dim_103,classifier:mod.fc,linear_direction,-0.38377994298934937,,label_Tbqq,label_H4q,103,,,,,,,,
classifier_dim:fc_dim_91,classifier:mod.fc,linear_direction,-0.24706558883190155,,label_Tbqq,label_H4q,91,,,,,,,,
classifier_dim:fc_dim_123,classifier:mod.fc,linear_direction,-0.19285529851913452,,label_Tbqq,label_H4q,123,,,,,,,,
classifier_dim:fc_dim_58,classifier:mod.fc,linear_direction,-0.16523626446723938,,label_Tbqq,label_H4q,58,,,,,,,,
