id,kind,name,label,W_tgt_minus_src,bias_tgt_minus_src,src_label,tgt_label,kind2,top_group,diagnosis,B_write,B_AxGrad,role,group,activation,grad
objective:label_Hcc-label_Hgg,objective,label_Hcc-label_Hgg,J=label_Hcc-label_Hgg,,,,,,,,,,,,,
classifier:mod.fc,classifier,mod.fc,classifier head,,,,,,,,,,,,,
classifier_dim:fc_dim_57,classifier_dim,fc_dim_57,fc_dim_57,1.29355788230896,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_76,classifier_dim,fc_dim_76,fc_dim_76,0.9854800701141357,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_103,classifier_dim,fc_dim_103,fc_dim_103,-0.9828547835350037,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_3,classifier_dim,fc_dim_3,fc_dim_3,0.7441707849502563,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_45,classifier_dim,fc_dim_45,fc_dim_45,0.6573590040206909,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_66,classifier_dim,fc_dim_66,fc_dim_66,-0.44713836908340454,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_121,classifier_dim,fc_dim_121,fc_dim_121,-0.41259264945983887,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_8,classifier_dim,fc_dim_8,fc_dim_8,-0.4096020460128784,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_2,classifier_dim,fc_dim_2,fc_dim_2,-0.3780931830406189,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_82,classifier_dim,fc_dim_82,fc_dim_82,-0.37181636691093445,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_123,classifier_dim,fc_dim_123,fc_dim_123,-0.2566935420036316,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_10,classifier_dim,fc_dim_10,fc_dim_10,-0.2027955949306488,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_23,classifier_dim,fc_dim_23,fc_dim_23,-0.14161914587020874,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_79,classifier_dim,fc_dim_79,fc_dim_79,0.13418063521385193,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_18,classifier_dim,fc_dim_18,fc_dim_18,0.13185450434684753,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_58,classifier_dim,fc_dim_58,fc_dim_58,0.08475178480148315,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_124,classifier_dim,fc_dim_124,fc_dim_124,0.059460438787937164,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_34,classifier_dim,fc_dim_34,fc_dim_34,-0.04685962200164795,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_54,classifier_dim,fc_dim_54,fc_dim_54,0.045891694724559784,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_6,classifier_dim,fc_dim_6,fc_dim_6,0.04211519658565521,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_96,classifier_dim,fc_dim_96,fc_dim_96,-0.0284720528870821,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_80,classifier_dim,fc_dim_80,fc_dim_80,-0.00763191282749176,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_110,classifier_dim,fc_dim_110,fc_dim_110,0.0027857068926095963,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_91,classifier_dim,fc_dim_91,fc_dim_91,-0.0022498518228530884,0.19170646369457245,label_Hgg,label_Hcc,,,,,,,,,
residual_cls:mod.cls_blocks.0,residual_cls,mod.cls_blocks.0,mod.cls_blocks.0,,,,,cls,D_Tbl_to_Hqql,,,,,,,
residual_cls:mod.cls_blocks.1,residual_cls,mod.cls_blocks.1,mod.cls_blocks.1,,,,,cls,B_Hqql_to_Tbl,,,,,,,
residual_particle:mod.blocks.0,residual_particle,mod.blocks.0,mod.blocks.0,,,,,particle,D_Tbl_to_Hqql,,,,,,,
residual_particle:mod.blocks.7,residual_particle,mod.blocks.7,mod.blocks.7,,,,,particle,B_Hqql_to_Tbl,,,,,,,
residual_particle:mod.blocks.1,residual_particle,mod.blocks.1,mod.blocks.1,,,,,particle,D_Tbl_to_Hqql,,,,,,,
residual_particle:mod.blocks.3,residual_particle,mod.blocks.3,mod.blocks.3,,,,,particle,B_Hqql_to_Tbl,,,,,,,
residual_particle:mod.blocks.2,residual_particle,mod.blocks.2,mod.blocks.2,,,,,particle,D_Tbl_to_Hqql,,,,,,,
residual_particle:mod.blocks.5,residual_particle,mod.blocks.5,mod.blocks.5,,,,,particle,A_Hqql_correct,,,,,,,
residual_particle:mod.blocks.6,residual_particle,mod.blocks.6,mod.blocks.6,,,,,particle,B_Hqql_to_Tbl,,,,,,,
residual_particle:mod.blocks.4,residual_particle,mod.blocks.4,mod.blocks.4,,,,,particle,A_Hqql_correct,,,,,,,
attention_pair:mod.cls_blocks.0.attn.h4|charged_hadron<-CLS,attention_pair,mod.cls_blocks.0.attn.h4|charged_hadron<-CLS,mod.cls_blocks.0.attn.h4 charged_hadron<-CLS,,,,,,,B_Tbl_push_read_write,0.16036247462034225,0.16036247462034225,,,,
residual_block:mod.cls_blocks.0,residual_block,mod.cls_blocks.0,mod.cls_blocks.0,,,,,,,,,,,,,
attention_pair:mod.cls_blocks.0.attn.h6|photon<-CLS,attention_pair,mod.cls_blocks.0.attn.h6|photon<-CLS,mod.cls_blocks.0.attn.h6 photon<-CLS,,,,,,,B_Tbl_push_read_write,0.15733015537261963,0.15733015537261963,,,,
attention_pair:mod.cls_blocks.0.attn.h6|charged_hadron<-CLS,attention_pair,mod.cls_blocks.0.attn.h6|charged_hadron<-CLS,mod.cls_blocks.0.attn.h6 charged_hadron<-CLS,,,,,,,B_Tbl_push_read_write,0.1492161676287651,0.1492161676287651,,,,
attention_pair:mod.cls_blocks.0.attn.h4|CLS<-CLS,attention_pair,mod.cls_blocks.0.attn.h4|CLS<-CLS,mod.cls_blocks.0.attn.h4 CLS<-CLS,,,,,,,B_Tbl_push_read_write,0.12077934946864843,0.12077934946864843,,,,
attention_pair:mod.cls_blocks.0.attn.h6|CLS<-CLS,attention_pair,mod.cls_blocks.0.attn.h6|CLS<-CLS,mod.cls_blocks.0.attn.h6 CLS<-CLS,,,,,,,B_Tbl_push_read_write,0.11764415330253541,0.11764415330253541,,,,
attention_pair:mod.cls_blocks.0.attn.h4|photon<-CLS,attention_pair,mod.cls_blocks.0.attn.h4|photon<-CLS,mod.cls_blocks.0.attn.h4 photon<-CLS,,,,,,,B_Tbl_push_read_write,0.11290772259235382,0.11290772259235382,,,,
attention_pair:mod.cls_blocks.0.attn.h4|neutral_hadron<-CLS,attention_pair,mod.cls_blocks.0.attn.h4|neutral_hadron<-CLS,mod.cls_blocks.0.attn.h4 neutral_hadron<-CLS,,,,,,,B_Tbl_push_read_write,0.049484726041555405,0.049484726041555405,,,,
attention_pair:mod.cls_blocks.0.attn.h0|photon<-CLS,attention_pair,mod.cls_blocks.0.attn.h0|photon<-CLS,mod.cls_blocks.0.attn.h0 photon<-CLS,,,,,,,B_Tbl_push_read_write,0.037207990884780884,0.037207990884780884,,,,
residual_role:mod.cls_blocks.0|charged_hadron|C_Tbl_correct,residual_role,mod.cls_blocks.0|charged_hadron|C_Tbl_correct,mod.cls_blocks.0 charged_hadron,,,,,,,,,,charged_hadron,C_Tbl_correct,,
residual_role:mod.cls_blocks.0|CLS|C_Tbl_correct,residual_role,mod.cls_blocks.0|CLS|C_Tbl_correct,mod.cls_blocks.0 CLS,,,,,,,,,,CLS,C_Tbl_correct,,
residual_role:mod.cls_blocks.0|neutral_hadron|C_Tbl_correct,residual_role,mod.cls_blocks.0|neutral_hadron|C_Tbl_correct,mod.cls_blocks.0 neutral_hadron,,,,,,,,,,neutral_hadron,C_Tbl_correct,,
residual_role:mod.cls_blocks.1|charged_hadron|C_Tbl_correct,residual_role,mod.cls_blocks.1|charged_hadron|C_Tbl_correct,mod.cls_blocks.1 charged_hadron,,,,,,,,,,charged_hadron,C_Tbl_correct,,
residual_block:mod.cls_blocks.1,residual_block,mod.cls_blocks.1,mod.cls_blocks.1,,,,,,,,,,,,,
residual_role:mod.cls_blocks.1|neutral_hadron|C_Tbl_correct,residual_role,mod.cls_blocks.1|neutral_hadron|C_Tbl_correct,mod.cls_blocks.1 neutral_hadron,,,,,,,,,,neutral_hadron,C_Tbl_correct,,
residual_role:mod.cls_blocks.0|photon|C_Tbl_correct,residual_role,mod.cls_blocks.0|photon|C_Tbl_correct,mod.cls_blocks.0 photon,,,,,,,,,,photon,C_Tbl_correct,,
residual_role:mod.cls_blocks.1|CLS|C_Tbl_correct,residual_role,mod.cls_blocks.1|CLS|C_Tbl_correct,mod.cls_blocks.1 CLS,,,,,,,,,,CLS,C_Tbl_correct,,
residual_role:mod.cls_blocks.1|photon|C_Tbl_correct,residual_role,mod.cls_blocks.1|photon|C_Tbl_correct,mod.cls_blocks.1 photon,,,,,,,,,,photon,C_Tbl_correct,,
residual_role:mod.cls_blocks.0|muon|C_Tbl_correct,residual_role,mod.cls_blocks.0|muon|C_Tbl_correct,mod.cls_blocks.0 muon,,,,,,,,,,muon,C_Tbl_correct,,
residual_role:mod.cls_blocks.1|muon|C_Tbl_correct,residual_role,mod.cls_blocks.1|muon|C_Tbl_correct,mod.cls_blocks.1 muon,,,,,,,,,,muon,C_Tbl_correct,,
residual_role:mod.cls_blocks.1|photon|A_Hqql_correct,residual_role,mod.cls_blocks.1|photon|A_Hqql_correct,mod.cls_blocks.1 photon,,,,,,,,,,photon,A_Hqql_correct,,
residual_role:mod.cls_blocks.1|charged_hadron|A_Hqql_correct,residual_role,mod.cls_blocks.1|charged_hadron|A_Hqql_correct,mod.cls_blocks.1 charged_hadron,,,,,,,,,,charged_hadron,A_Hqql_correct,,
residual_role:mod.cls_blocks.1|CLS|A_Hqql_correct,residual_role,mod.cls_blocks.1|CLS|A_Hqql_correct,mod.cls_blocks.1 CLS,,,,,,,,,,CLS,A_Hqql_correct,,
residual_role:mod.cls_blocks.1|neutral_hadron|A_Hqql_correct,residual_role,mod.cls_blocks.1|neutral_hadron|A_Hqql_correct,mod.cls_blocks.1 neutral_hadron,,,,,,,,,,neutral_hadron,A_Hqql_correct,,
residual_role:mod.cls_blocks.1|neutral_hadron|D_Tbl_to_Hqql,residual_role,mod.cls_blocks.1|neutral_hadron|D_Tbl_to_Hqql,mod.cls_blocks.1 neutral_hadron,,,,,,,,,,neutral_hadron,D_Tbl_to_Hqql,,
residual_role:mod.cls_blocks.0|charged_hadron|A_Hqql_correct,residual_role,mod.cls_blocks.0|charged_hadron|A_Hqql_correct,mod.cls_blocks.0 charged_hadron,,,,,,,,,,charged_hadron,A_Hqql_correct,,
residual_role:mod.cls_blocks.0|CLS|A_Hqql_correct,residual_role,mod.cls_blocks.0|CLS|A_Hqql_correct,mod.cls_blocks.0 CLS,,,,,,,,,,CLS,A_Hqql_correct,,
