objective,head_id,pair_role,B_mean_A,B_write_dot_grad,B_abs_write_dot_grad,A_write_dot_grad,C_write_dot_grad,D_write_dot_grad,B_minus_A_write,B_minus_C_write,B_value_norm,B_context_grad_norm,support_score
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,muon<-muon,0.08340682834386826,-0.7200352251529694,0.7200352251529694,0.0,0.0,0.0,-0.7200352251529694,-0.7200352251529694,152.14683532714844,0.08652706692616145,1.2600616440176964
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,muon<-muon,0.08340682834386826,-0.7200355132420858,0.7200355132420858,-0.004974982235580683,-0.2071462869644165,0.0,-0.7150605310065051,-0.5128892262776693,152.14683532714844,0.08652708182732265,1.2575746570558597
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,muon<-muon,0.07162807136774063,-0.27447442213694256,0.27447442213694256,0.00016763816529419273,-0.1054716557264328,0.0,-0.27464206030223676,-0.16900276641050976,102.39977264404297,0.05067746962110201,0.48041405782229657
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h6,muon<-muon,0.07162807136774063,-0.2744743525981903,0.2744743525981903,0.0,0.0,0.0,-0.2744743525981903,-0.2744743525981903,102.39977264404297,0.05067746092875799,0.48033011704683304
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-muon,0.042963822139427066,-0.26657506574701983,0.27420106426870916,0.013930170563980937,-0.0050440613205345085,-0.043976544111501426,-0.28050523631100077,-0.2615310044264853,70.03301286697388,0.05941915954463184,0.4753779499696975
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,CLS<-muon,0.043359401635825634,-0.2644624800013844,0.27621516250655986,0.0,0.0,0.0,-0.2644624800013844,-0.2644624800013844,70.07696413993835,0.0594191572163254,0.46574751062871655
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-CLS,0.08811035845428705,-0.09488626569509506,0.13031626865267754,0.25721992005128413,0.0,0.0,-0.3521061857463792,-0.09488626569509506,152.1468505859375,0.03494422324001789,0.30351842573145404
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-muon,0.043166227522306144,-0.10039166140541056,0.10546415519729635,0.07976548378792359,-0.005849577058272969,-0.015313053627323825,-0.18015714519333415,-0.0945420843471376,48.05425441265106,0.03487983183003962,0.21683627280140172
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-CLS,0.08811035845428705,-0.09488626569509506,0.13031626865267754,0.08351995870471,0.0,0.0,-0.17840622439980508,-0.09488626569509506,152.1468505859375,0.03494422324001789,0.216668445058167
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,0.0,0.0,0.0,0.37371472869482303,0.0,0.0,-0.37371472869482303,0.0,0.0,0.0,0.18685736434741151
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,muon<-CLS,0.0,0.0,0.0,0.3704550862312317,0.0,0.0,-0.3704550862312317,0.0,0.0,0.0,0.18522754311561584
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-CLS,0.0868934728205204,-0.06836501928046346,0.06836501928046346,0.11854265304282308,0.0,0.0,-0.18690767232328653,-0.06836501928046346,102.39976501464844,0.02343502314761281,0.1789101102622226
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h6,CLS<-muon,0.0358713308814913,-0.10102404969347845,0.10483171475516428,0.0,0.0,0.0,-0.10102404969347845,-0.10102404969347845,47.747809290885925,0.034879830200225115,0.17774400322900874
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,electron<-electron,0.08211612701416016,-0.09655864536762238,0.09655864536762238,0.0,0.0,0.0,-0.09655864536762238,-0.09655864536762238,152.14683532714844,0.045614734292030334,0.16897762939333916
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,electron<-electron,0.08211612701416016,-0.09655863791704178,0.09655863791704178,0.0,0.0,0.0,-0.09655863791704178,-0.09655863791704178,152.14683532714844,0.045614734292030334,0.1689776163548231
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,photon<-CLS,0.0868934728205204,-0.06836501928046346,0.06836501928046346,0.0815313622355461,0.0,0.0,-0.14989638151600956,-0.06836501928046346,102.39976501464844,0.02343502314761281,0.16040446485858412
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,electron<-electron,0.06893811374902725,-0.09136196970939636,0.09136196970939636,0.0,0.0,0.0,-0.09136196970939636,-0.09136196970939636,102.39977264404297,0.02504185028374195,0.15988344699144363
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h6,electron<-electron,0.06893811374902725,-0.09136195480823517,0.09136195480823517,0.0,0.0,0.0,-0.09136195480823517,-0.09136195480823517,102.39977264404297,0.025041848421096802,0.15988342091441154
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.032293167981234466,-0.04640778408131816,0.07249816608699886,0.0005848283569018046,-0.003903328017754988,0.04329567798413336,-0.04699261243821996,-0.04250445606356317,9.504377191716975,0.009403403509746899,0.08802863182217785
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.03229317001321099,-0.046407809142361985,0.07249820198525082,0.0,0.0,0.0,-0.046407809142361985,-0.046407809142361985,9.504377018321644,0.009403405033729294,0.08773626420985568
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,muon<-CLS,0.0,0.0,0.0,0.17003098130226135,0.0,0.0,-0.17003098130226135,0.0,0.0,0.0,0.08501549065113068
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,charged_hadron<-muon,0.013367864303290844,0.002926482120528817,0.002926482120528817,0.15936332941055298,0.015473499232030008,-0.015313053627323825,-0.15643684729002416,-0.01254701711150119,19.31047248840332,0.019722802564501762,0.0818765262956731
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h0,muon<-muon,0.05125029136737188,-0.04170530786116918,0.04170530786116918,0.0,0.0,0.0,-0.04170530786116918,-0.04170530786116918,64.16429901123047,0.03111313593884309,0.07298428875704606
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,muon<-muon,0.051250290125608444,-0.04170531965792179,0.04170531965792179,-0.001039641909301281,-0.00641659926623106,0.0,-0.04066567774862051,-0.03528872039169073,64.16429901123047,0.031113140905896824,0.0724644884467125
