analysis_group,source_group,source_root,entry_idx,true_label,pred_label,src_label,tgt_label,score_src,score_tgt,margin_tgt_minus_src,margin_src_minus_tgt,atlas_rank,builder,pair_original_analysis_group,score_Hqql,score_Tbl,margin_Tbl_minus_Hqql,margin_Hqql_minus_Tbl,adapter_src_label,adapter_tgt_label
B_Hqql_to_Tbl,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,0,label_Hbb,label_Hcc,label_Hbb,label_Hcc,0.060998134315013885,0.4324108958244324,0.3714127615094185,-0.3714127615094185,4,pair_direct_legacy_replay,B_src_to_tgt,0.060998134315013885,0.4324108958244324,0.3714127615094185,-0.3714127615094185,label_Hbb,label_Hcc
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,2,label_Hbb,label_Hbb,label_Hbb,label_Hcc,0.7547245621681213,0.2420591413974762,-0.5126654207706451,0.5126654207706451,4,pair_direct_legacy_replay,A_src_correct,0.7547245621681213,0.2420591413974762,-0.5126654207706451,0.5126654207706451,label_Hbb,label_Hcc
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,3,label_Hbb,label_Hbb,label_Hbb,label_Hcc,0.9901276230812073,0.0028855795972049236,-0.9872420434840024,0.9872420434840024,4,pair_direct_legacy_replay,A_src_correct,0.9901276230812073,0.0028855795972049236,-0.9872420434840024,0.9872420434840024,label_Hbb,label_Hcc
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,5,label_Hbb,label_Hbb,label_Hbb,label_Hcc,0.9160913228988647,0.03350309282541275,-0.882588230073452,0.882588230073452,4,pair_direct_legacy_replay,A_src_correct,0.9160913228988647,0.03350309282541275,-0.882588230073452,0.882588230073452,label_Hbb,label_Hcc
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,6,label_Hbb,label_Hbb,label_Hbb,label_Hcc,0.996461808681488,0.001090487465262413,-0.9953713212162256,0.9953713212162256,4,pair_direct_legacy_replay,A_src_correct,0.996461808681488,0.001090487465262413,-0.9953713212162256,0.9953713212162256,label_Hbb,label_Hcc
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,8,label_Hbb,label_Hbb,label_Hbb,label_Hcc,0.4155718684196472,0.1568932682275772,-0.25867860019207,0.25867860019207,4,pair_direct_legacy_replay,A_src_correct,0.4155718684196472,0.1568932682275772,-0.25867860019207,0.25867860019207,label_Hbb,label_Hcc
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,9,label_Hbb,label_Hbb,label_Hbb,label_Hcc,0.6550185084342957,0.005916035734117031,-0.6491024727001786,0.6491024727001786,4,pair_direct_legacy_replay,A_src_correct,0.6550185084342957,0.005916035734117031,-0.6491024727001786,0.6491024727001786,label_Hbb,label_Hcc
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,12,label_Hbb,label_Hbb,label_Hbb,label_Hcc,0.9434979557991028,0.04629462584853172,-0.8972033299505711,0.8972033299505711,4,pair_direct_legacy_replay,A_src_correct,0.9434979557991028,0.04629462584853172,-0.8972033299505711,0.8972033299505711,label_Hbb,label_Hcc
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,13,label_Hbb,label_Hbb,label_Hbb,label_Hcc,0.32438769936561584,0.2886154055595398,-0.03577229380607605,0.03577229380607605,4,pair_direct_legacy_replay,A_src_correct,0.32438769936561584,0.2886154055595398,-0.03577229380607605,0.03577229380607605,label_Hbb,label_Hcc
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,14,label_Hbb,label_Hbb,label_Hbb,label_Hcc,0.9537875056266785,0.0021334087941795588,-0.9516540968324989,0.9516540968324989,4,pair_direct_legacy_replay,A_src_correct,0.9537875056266785,0.0021334087941795588,-0.9516540968324989,0.9516540968324989,label_Hbb,label_Hcc
